group,ratio,k,k_actual,prompt_id,delta_gt_score_signed
D_imp_asc,0.3,44,38,126,-0.0277705272210369
D_imp_asc,0.3,44,38,127,-0.014355139866893296
D_imp_asc,0.3,44,38,128,2.0174151359242387e-05
D_imp_asc,0.3,44,38,129,-2.6769794203573838e-06
D_imp_asc,0.3,44,38,130,6.385222150129266e-06
D_imp_asc,0.3,44,38,131,-8.815182809485123e-06
D_imp_asc,0.3,44,38,132,2.0405195755301975e-05
D_imp_asc,0.3,44,38,133,1.2029532626911532e-05
D_imp_asc,0.3,44,38,134,-0.032801627394292154
D_imp_asc,0.3,44,38,135,1.3614866475109011e-05
D_imp_asc,0.3,44,38,136,-0.022482059202957316
D_imp_asc,0.3,44,38,137,1.1562717190827243e-05
D_imp_asc,0.3,44,38,138,7.855596777517349e-06
D_imp_asc,0.3,44,38,139,2.7460573619464412e-06
D_imp_asc,0.3,44,38,140,2.3225635231938213e-05
D_imp_asc,0.3,44,38,141,3.848480719170766e-05
D_imp_asc,0.3,44,38,142,1.4052815458853729e-05
D_imp_asc,0.3,44,38,143,-0.01329412331142521
D_imp_asc,0.3,44,38,144,-0.005197133163164835
D_imp_asc,0.3,44,38,145,3.898308023053687e-06
D_imp_asc,0.3,44,38,146,4.675683157984167e-06
D_imp_asc,0.3,44,38,147,-1.1792691111622844e-05
D_imp_asc,0.3,44,38,148,1.1820619874924887e-05
D_imp_asc,0.3,44,38,149,1.3372676221479196e-05
D_imp_asc,0.3,44,38,150,-0.005197133163164835
D_imp_asc,0.3,44,38,151,-3.5386437957640737e-06
D_imp_asc,0.3,44,38,152,-0.018110673321643844
D_imp_asc,0.3,44,38,153,-8.166213774529751e-06
D_imp_asc,0.3,44,38,154,-0.022482059202957316
D_imp_asc,0.3,44,38,155,3.6548190109897405e-06
D_imp_asc,0.3,44,38,156,-0.044804141723886914
D_imp_asc,0.3,44,38,157,-3.350905899424106e-07
D_imp_asc,0.3,44,38,158,-3.5384755392442457e-06
D_imp_asc,0.3,44,38,159,4.809219535673037e-05
D_imp_asc,0.3,44,38,160,1.6541565855732188e-05
D_imp_asc,0.3,44,38,161,7.650547559023835e-06
D_imp_asc,0.3,44,38,162,7.3187120506190695e-06
D_imp_asc,0.3,44,38,163,5.07188724441221e-06
D_imp_asc,0.3,44,38,164,8.635447557026055e-06
D_imp_asc,0.3,44,38,165,-0.009585273237917136
D_imp_asc,0.3,44,38,166,1.8328303667658474e-05
D_imp_asc,0.3,44,38,167,-1.4536382877849974e-05
D_imp_asc,0.3,44,38,168,1.0195009053859394e-05
D_imp_asc,0.3,44,38,169,1.65407009262708e-05
D_imp_asc,0.3,44,38,170,-1.6664967915858142e-05
D_imp_asc,0.3,44,38,171,7.280678801180329e-06
D_imp_asc,0.3,44,38,172,-4.387229637359269e-07
D_imp_asc,0.3,44,38,173,-0.018999654987055692
D_imp_asc,0.3,44,38,174,7.930036190373357e-06
D_imp_asc,0.3,44,38,175,1.0887678399740253e-05
D_imp_asc,0.3,44,38,176,-0.02367989378672064
D_imp_asc,0.3,44,38,177,5.188607246964239e-06
D_imp_asc,0.3,44,38,178,1.5425534911628347e-05
D_imp_asc,0.3,44,38,179,2.040471099462593e-05
D_imp_asc,0.3,44,38,180,5.188607246964239e-06
D_imp_asc,0.3,44,38,181,8.356730177183636e-06
D_imp_asc,0.3,44,38,182,3.021167685801629e-06
D_imp_asc,0.3,44,38,183,9.820305422181264e-07
D_imp_asc,0.3,44,38,184,-0.02254885957336228
D_imp_asc,0.3,44,38,185,1.7764554286259227e-05
D_imp_asc,0.3,44,38,186,-0.027238583666985505
D_imp_asc,0.3,44,38,187,-0.016474178260267536
D_imp_asc,0.3,44,38,188,1.1974097105849069e-05
D_imp_asc,0.3,44,38,189,1.2444975254766177e-05
D_imp_asc,0.3,44,38,190,5.503525244421326e-07
D_imp_asc,0.3,44,38,191,2.539138586143963e-05
D_imp_asc,0.3,44,38,192,1.6076747670012992e-05
D_imp_asc,0.3,44,38,193,1.478946433053352e-05
D_imp_asc,0.3,44,38,194,1.1862966857734136e-05
D_imp_asc,0.3,44,38,195,3.0763549148105085e-05
D_imp_asc,0.3,44,38,196,3.848480719170766e-05
D_imp_asc,0.3,44,38,197,5.919633622397669e-06
D_imp_asc,0.3,44,38,198,1.0508622835914139e-05
D_imp_asc,0.3,44,38,199,1.0894022125285119e-05
D_imp_asc,0.5,72,38,0,1.175612851511687e-08
D_imp_asc,0.5,72,38,1,4.770257874042727e-06
D_imp_asc,0.5,72,38,2,-0.012090472435374977
D_imp_asc,0.5,72,38,3,3.51501857949188e-05
D_imp_asc,0.5,72,38,4,-3.2370116969104856e-06
D_imp_asc,0.5,72,38,5,8.529319529770873e-06
D_imp_asc,0.5,72,38,6,1.175612851511687e-08
D_imp_asc,0.5,72,38,7,7.789325536577962e-06
D_imp_asc,0.5,72,38,8,-0.01426110263901137
D_imp_asc,0.5,72,38,9,-5.133060767548159e-06
D_imp_asc,0.5,72,38,10,1.3199613931647036e-05
D_imp_asc,0.5,72,38,11,1.665924173721578e-06
D_imp_asc,0.5,72,38,12,-0.017488422844508023
D_imp_asc,0.5,72,38,13,1.6350865735148545e-05
D_imp_asc,0.5,72,38,14,1.4285813449532725e-05
D_imp_asc,0.5,72,38,15,1.2219273230584804e-05
D_imp_asc,0.5,72,38,16,1.1576367796806153e-05
D_imp_asc,0.5,72,38,17,-0.027238652131927665
D_imp_asc,0.5,72,38,18,5.503525244421326e-07
D_imp_asc,0.5,72,38,19,-5.6946191762108356e-08
D_imp_asc,0.5,72,38,20,1.0820527677424252e-05
D_imp_asc,0.5,72,38,21,-4.3850559450220317e-07
D_imp_asc,0.5,72,38,22,1.0195009053859394e-05
D_imp_asc,0.5,72,38,23,4.203312528261449e-06
D_imp_asc,0.5,72,38,24,-5.249667083262466e-07
D_imp_asc,0.5,72,38,25,1.346943372482201e-05
D_imp_asc,0.5,72,38,26,1.7338095858576708e-05
D_imp_asc,0.5,72,38,27,9.58524651650805e-06
D_imp_asc,0.5,72,38,28,6.594146725547034e-06
D_imp_asc,0.5,72,38,29,-0.01329412331142521
D_imp_asc,0.5,72,38,30,-8.981107384897768e-06
D_imp_asc,0.5,72,38,31,4.452380380826071e-06
D_imp_asc,0.5,72,38,32,1.8328303667658474e-05
D_imp_asc,0.5,72,38,33,1.1862966857734136e-05
D_imp_asc,0.5,72,38,34,1.9529055862221867e-05
D_imp_asc,0.5,72,38,35,-0.009585273237917136
D_imp_asc,0.5,72,38,36,2.6847829758480657e-05
D_imp_asc,0.5,72,38,37,5.333105946192518e-06
D_imp_asc,0.5,72,38,38,-0.03310476290698716
D_imp_asc,0.5,72,38,39,-0.02752158905059332
D_imp_asc,0.5,72,38,40,2.1912515876465477e-05
D_imp_asc,0.5,72,38,41,-1.1260337487328798e-05
D_imp_asc,0.5,72,38,42,-6.163691068650223e-06
D_imp_asc,0.5,72,38,43,1.2245434845681302e-05
D_imp_asc,0.5,72,38,44,-0.008336398896062747
D_imp_asc,0.5,72,38,45,-1.9660892576212063e-06
D_imp_asc,0.5,72,38,46,8.120319762383588e-06
D_imp_asc,0.5,72,38,47,-0.014175830810131629
D_imp_asc,0.5,72,38,48,8.107603207463399e-06
D_imp_asc,0.5,72,38,49,2.6491060452826787e-05
D_imp_asc,0.5,72,38,50,1.3847872651240323e-05
D_imp_asc,0.5,72,38,51,7.559240657428745e-06
D_imp_asc,0.5,72,38,52,-0.026344866370891395
D_imp_asc,0.5,72,38,53,-4.3850559450220317e-07
D_imp_asc,0.5,72,38,54,8.528961188858375e-06
D_imp_asc,0.5,72,38,55,3.9153810575953685e-06
D_imp_asc,0.5,72,38,56,-4.251432983437553e-07
D_imp_asc,0.5,72,38,57,-0.02693769350094044
D_imp_asc,0.5,72,38,58,-6.116692929936107e-06
D_imp_asc,0.5,72,38,59,5.919633622397669e-06
D_imp_asc,0.5,72,38,60,-0.015854415884177797
D_imp_asc,0.5,72,38,61,-0.016474178260267536
D_imp_asc,0.5,72,38,62,4.993144739273703e-05
D_imp_asc,0.5,72,38,63,-3.14341377816163e-06
D_imp_asc,0.5,72,38,64,4.993144739273703e-05
D_imp_asc,0.5,72,38,65,2.8265624678169843e-05
D_imp_asc,0.5,72,38,66,4.973939212504774e-06
D_imp_asc,0.5,72,38,67,2.7490114007377997e-05
D_imp_asc,0.5,72,38,68,2.7490102183946874e-05
D_imp_asc,0.5,72,38,69,1.3767944437859114e-05
D_imp_asc,0.5,72,38,70,3.021167685801629e-06
D_imp_asc,0.5,72,38,71,3.728050614881795e-06
D_imp_asc,0.5,72,38,72,-0.03581154362291272
D_imp_asc,0.5,72,38,73,-6.25966458756011e-06
D_imp_asc,0.5,72,38,74,1.4818354429735336e-05
D_imp_asc,0.5,72,38,75,5.273619535728358e-06
D_imp_asc,0.5,72,38,76,-1.1259891834924929e-05
D_imp_asc,0.5,72,38,77,3.13964828819735e-05
D_imp_asc,0.5,72,38,78,-0.01607158991828328
D_imp_asc,0.5,72,38,79,1.1862966857734136e-05
D_imp_asc,0.5,72,38,80,1.33730882225791e-05
D_imp_asc,0.5,72,38,81,1.3254522855277173e-05
D_imp_asc,0.5,72,38,82,1.4882683899486437e-05
D_imp_asc,0.5,72,38,83,5.919633622397669e-06
D_imp_asc,0.5,72,38,84,1.51429048855789e-06
D_imp_asc,0.5,72,38,85,-0.005197133163164835
D_imp_asc,0.5,72,38,86,-0.014175754518760186
D_imp_asc,0.5,72,38,87,-2.2379699657903984e-06
D_imp_asc,0.5,72,38,88,-2.7408958885644097e-05
D_imp_asc,0.5,72,38,89,1.1078788702434395e-05
D_imp_asc,0.5,72,38,90,-0.017221467770639265
D_imp_asc,0.5,72,38,91,3.0763549148105085e-05
D_imp_asc,0.5,72,38,92,-0.024948661721282406
D_imp_asc,0.5,72,38,93,3.13964828819735e-05
D_imp_asc,0.5,72,38,94,1.4514564099954441e-05
D_imp_asc,0.5,72,38,95,1.3199613931647036e-05
D_imp_asc,0.5,72,38,96,-1.9660892576212063e-06
D_imp_asc,0.5,72,38,97,-2.072231836791616e-06
D_imp_asc,0.5,72,38,98,1.6435775251011364e-05
D_imp_asc,0.5,72,38,99,7.929569619591348e-06
D_imp_asc,0.5,72,38,100,-0.018110673321643844
D_imp_asc,0.5,72,38,101,1.8879261006077286e-05
D_imp_asc,0.5,72,38,102,1.4793511581956409e-05
D_imp_asc,0.5,72,38,103,-0.027933514881624433
D_imp_asc,0.5,72,38,104,-0.0008544790034648031
D_imp_asc,0.5,72,38,105,-2.6475945560378022e-06
D_imp_asc,0.5,72,38,106,-8.981107384897768e-06
D_imp_asc,0.5,72,38,107,1.309283197770128e-05
D_imp_asc,0.5,72,38,108,-1.4535964510287158e-05
D_imp_asc,0.5,72,38,109,1.2315357707848307e-05
D_imp_asc,0.5,72,38,110,2.9078284569550306e-05
D_imp_asc,0.5,72,38,111,1.4514659596898127e-05
D_imp_asc,0.5,72,38,112,1.1078669558628462e-05
D_imp_asc,0.5,72,38,113,1.180428262159694e-05
D_imp_asc,0.5,72,38,114,2.0174151359242387e-05
D_imp_asc,0.5,72,38,115,1.6291929568978958e-05
D_imp_asc,0.5,72,38,116,-0.021375324024120346
D_imp_asc,0.5,72,38,117,4.992357389710378e-06
D_imp_asc,0.5,72,38,118,2.4178899366233964e-05
D_imp_asc,0.5,72,38,119,1.6291929568978958e-05
D_imp_asc,0.5,72,38,120,-2.7561772185435984e-05
D_imp_asc,0.5,72,38,121,-1.752831849444192e-06
D_imp_asc,0.5,72,38,122,1.2219627024023794e-05
D_imp_asc,0.5,72,38,123,7.929569619591348e-06
D_imp_asc,0.5,72,38,124,-0.024694348096090835
D_imp_asc,0.5,72,38,125,1.6435775251011364e-05
D_imp_asc,0.5,72,38,126,-0.0277705272210369
D_imp_asc,0.5,72,38,127,-0.014355139866893296
D_imp_asc,0.5,72,38,128,2.0174151359242387e-05
D_imp_asc,0.5,72,38,129,-2.6769794203573838e-06
D_imp_asc,0.5,72,38,130,6.385222150129266e-06
D_imp_asc,0.5,72,38,131,-8.815182809485123e-06
D_imp_asc,0.5,72,38,132,2.0405195755301975e-05
D_imp_asc,0.5,72,38,133,1.2029532626911532e-05
D_imp_asc,0.5,72,38,134,-0.032801627394292154
D_imp_asc,0.5,72,38,135,1.3614866475109011e-05
D_imp_asc,0.5,72,38,136,-0.022482059202957316
D_imp_asc,0.5,72,38,137,1.1562717190827243e-05
D_imp_asc,0.5,72,38,138,7.855596777517349e-06
D_imp_asc,0.5,72,38,139,2.7460573619464412e-06
D_imp_asc,0.5,72,38,140,2.3225635231938213e-05
D_imp_asc,0.5,72,38,141,3.848480719170766e-05
D_imp_asc,0.5,72,38,142,1.4052815458853729e-05
D_imp_asc,0.5,72,38,143,-0.01329412331142521
D_imp_asc,0.5,72,38,144,-0.005197133163164835
D_imp_asc,0.5,72,38,145,3.898308023053687e-06
D_imp_asc,0.5,72,38,146,4.675683157984167e-06
D_imp_asc,0.5,72,38,147,-1.1792691111622844e-05
D_imp_asc,0.5,72,38,148,1.1820619874924887e-05
D_imp_asc,0.5,72,38,149,1.3372676221479196e-05
D_imp_asc,0.5,72,38,150,-0.005197133163164835
D_imp_asc,0.5,72,38,151,-3.5386437957640737e-06
D_imp_asc,0.5,72,38,152,-0.018110673321643844
D_imp_asc,0.5,72,38,153,-8.166213774529751e-06
D_imp_asc,0.5,72,38,154,-0.022482059202957316
D_imp_asc,0.5,72,38,155,3.6548190109897405e-06
D_imp_asc,0.5,72,38,156,-0.044804141723886914
D_imp_asc,0.5,72,38,157,-3.350905899424106e-07
D_imp_asc,0.5,72,38,158,-3.5384755392442457e-06
D_imp_asc,0.5,72,38,159,4.809219535673037e-05
D_imp_asc,0.5,72,38,160,1.6541565855732188e-05
D_imp_asc,0.5,72,38,161,7.650547559023835e-06
D_imp_asc,0.5,72,38,162,7.3187120506190695e-06
D_imp_asc,0.5,72,38,163,5.07188724441221e-06
D_imp_asc,0.5,72,38,164,8.635447557026055e-06
D_imp_asc,0.5,72,38,165,-0.009585273237917136
D_imp_asc,0.5,72,38,166,1.8328303667658474e-05
D_imp_asc,0.5,72,38,167,-1.4536382877849974e-05
D_imp_asc,0.5,72,38,168,1.0195009053859394e-05
D_imp_asc,0.5,72,38,169,1.65407009262708e-05
D_imp_asc,0.5,72,38,170,-1.6664967915858142e-05
D_imp_asc,0.5,72,38,171,7.280678801180329e-06
D_imp_asc,0.5,72,38,172,-4.387229637359269e-07
D_imp_asc,0.5,72,38,173,-0.018999654987055692
D_imp_asc,0.5,72,38,174,7.930036190373357e-06
D_imp_asc,0.5,72,38,175,1.0887678399740253e-05
D_imp_asc,0.5,72,38,176,-0.02367989378672064
D_imp_asc,0.5,72,38,177,5.188607246964239e-06
D_imp_asc,0.5,72,38,178,1.5425534911628347e-05
D_imp_asc,0.5,72,38,179,2.040471099462593e-05
D_imp_asc,0.5,72,38,180,5.188607246964239e-06
D_imp_asc,0.5,72,38,181,8.356730177183636e-06
D_imp_asc,0.5,72,38,182,3.021167685801629e-06
D_imp_asc,0.5,72,38,183,9.820305422181264e-07
D_imp_asc,0.5,72,38,184,-0.02254885957336228
D_imp_asc,0.5,72,38,185,1.7764554286259227e-05
D_imp_asc,0.5,72,38,186,-0.027238583666985505
D_imp_asc,0.5,72,38,187,-0.016474178260267536
D_imp_asc,0.5,72,38,188,1.1974097105849069e-05
D_imp_asc,0.5,72,38,189,1.2444975254766177e-05
D_imp_asc,0.5,72,38,190,5.503525244421326e-07
D_imp_asc,0.5,72,38,191,2.539138586143963e-05
D_imp_asc,0.5,72,38,192,1.6076747670012992e-05
D_imp_asc,0.5,72,38,193,1.478946433053352e-05
D_imp_asc,0.5,72,38,194,1.1862966857734136e-05
D_imp_asc,0.5,72,38,195,3.0763549148105085e-05
D_imp_asc,0.5,72,38,196,3.848480719170766e-05
D_imp_asc,0.5,72,38,197,5.919633622397669e-06
D_imp_asc,0.5,72,38,198,1.0508622835914139e-05
D_imp_asc,0.5,72,38,199,1.0894022125285119e-05
D_pert_asc,0.01,2,2,0,-8.078195605776273e-07
D_pert_asc,0.01,2,2,1,2.6716143111116253e-06
D_pert_asc,0.01,2,2,2,0.0008119992053252645
D_pert_asc,0.01,2,2,3,2.0272063920856453e-05
D_pert_asc,0.01,2,2,4,-3.4517579479143023e-06
D_pert_asc,0.01,2,2,5,1.7311058400082402e-06
D_pert_asc,0.01,2,2,6,-8.078195605776273e-07
D_pert_asc,0.01,2,2,7,-8.279403118649498e-07
D_pert_asc,0.01,2,2,8,-0.0007187867340689991
D_pert_asc,0.01,2,2,9,-2.938971192634199e-06
D_pert_asc,0.01,2,2,10,3.007076884387061e-06
D_pert_asc,0.01,2,2,11,2.3145066734286956e-06
D_pert_asc,0.01,2,2,12,-0.004358972109002934
D_pert_asc,0.01,2,2,13,3.06377205561148e-06
D_pert_asc,0.01,2,2,14,2.8194617698318325e-06
D_pert_asc,0.01,2,2,15,4.131105924898293e-06
D_pert_asc,0.01,2,2,16,1.1691045074258e-06
D_pert_asc,0.01,2,2,17,-0.0011304038525850046
D_pert_asc,0.01,2,2,18,-2.8648692023125477e-06
D_pert_asc,0.01,2,2,19,2.2900785552337766e-06
D_pert_asc,0.01,2,2,20,2.755298737611156e-06
D_pert_asc,0.01,2,2,21,2.11912629310973e-06
D_pert_asc,0.01,2,2,22,1.7565389498486184e-06
D_pert_asc,0.01,2,2,23,-4.317189450375736e-07
D_pert_asc,0.01,2,2,24,1.3388389561441727e-06
D_pert_asc,0.01,2,2,25,2.6948482627631165e-06
D_pert_asc,0.01,2,2,26,6.2095150497043505e-06
D_pert_asc,0.01,2,2,27,2.571994627942331e-06
D_pert_asc,0.01,2,2,28,4.203180651529692e-06
D_pert_asc,0.01,2,2,29,0.0038008078536222456
D_pert_asc,0.01,2,2,30,9.777977538760751e-07
D_pert_asc,0.01,2,2,31,9.927692190103699e-06
D_pert_asc,0.01,2,2,32,1.4056349755264819e-06
D_pert_asc,0.01,2,2,33,8.423767212661915e-07
D_pert_asc,0.01,2,2,34,9.603274520486593e-06
D_pert_asc,0.01,2,2,35,0.003514739802881195
D_pert_asc,0.01,2,2,36,6.044700967322569e-06
D_pert_asc,0.01,2,2,37,9.417169167136308e-06
D_pert_asc,0.01,2,2,38,-0.003061152016016422
D_pert_asc,0.01,2,2,39,0.0017199599533341825
D_pert_asc,0.01,2,2,40,9.001824764709454e-06
D_pert_asc,0.01,2,2,41,3.9487449612352066e-06
D_pert_asc,0.01,2,2,42,-1.2028185665258206e-06
D_pert_asc,0.01,2,2,43,5.145456270838622e-06
D_pert_asc,0.01,2,2,44,0.0024215343000832945
D_pert_asc,0.01,2,2,45,3.1362469599116594e-06
D_pert_asc,0.01,2,2,46,-6.091531759011559e-07
D_pert_asc,0.01,2,2,47,-0.0037693246674734837
D_pert_asc,0.01,2,2,48,-6.351083357003517e-07
D_pert_asc,0.01,2,2,49,1.5932931091811042e-05
D_pert_asc,0.01,2,2,50,2.5609951990190893e-06
D_pert_asc,0.01,2,2,51,-5.687797965947539e-07
D_pert_asc,0.01,2,2,52,-0.00486957451539638
D_pert_asc,0.01,2,2,53,2.11912629310973e-06
D_pert_asc,0.01,2,2,54,1.7311058400082402e-06
D_pert_asc,0.01,2,2,55,9.620024684409145e-06
D_pert_asc,0.01,2,2,56,-1.2334585335338488e-06
D_pert_asc,0.01,2,2,57,-0.004259111166902585
D_pert_asc,0.01,2,2,58,-1.9960489225923084e-06
D_pert_asc,0.01,2,2,59,-3.017694325535558e-07
D_pert_asc,0.01,2,2,60,-0.006670343329460593
D_pert_asc,0.01,2,2,61,-0.002029591049620194
D_pert_asc,0.01,2,2,62,1.6385362869186793e-05
D_pert_asc,0.01,2,2,63,5.395124389906414e-06
D_pert_asc,0.01,2,2,64,1.6385362869186793e-05
D_pert_asc,0.01,2,2,65,1.699599397397833e-05
D_pert_asc,0.01,2,2,66,1.1684205674100667e-06
D_pert_asc,0.01,2,2,67,8.990076821646653e-06
D_pert_asc,0.01,2,2,68,8.990471542347223e-06
D_pert_asc,0.01,2,2,69,3.7452000469784252e-06
D_pert_asc,0.01,2,2,70,-1.6372532627428882e-06
D_pert_asc,0.01,2,2,71,3.2707839636714198e-06
D_pert_asc,0.01,2,2,72,-0.01363921469419438
D_pert_asc,0.01,2,2,73,2.3582606445415877e-06
D_pert_asc,0.01,2,2,74,2.4943792595877312e-06
D_pert_asc,0.01,2,2,75,-2.2441545297624543e-06
D_pert_asc,0.01,2,2,76,3.949190613639075e-06
D_pert_asc,0.01,2,2,77,9.555983524478506e-06
D_pert_asc,0.01,2,2,78,0.0017086234292946756
D_pert_asc,0.01,2,2,79,8.423767212661915e-07
D_pert_asc,0.01,2,2,80,1.0309007848263718e-05
D_pert_asc,0.01,2,2,81,9.166079507849645e-06
D_pert_asc,0.01,2,2,82,2.4637738533783704e-06
D_pert_asc,0.01,2,2,83,-3.017694325535558e-07
D_pert_asc,0.01,2,2,84,6.930531526450068e-08
D_pert_asc,0.01,2,2,85,0.0019833582919090986
D_pert_asc,0.01,2,2,86,-0.0037692483761020412
D_pert_asc,0.01,2,2,87,-1.6848998711793683e-06
D_pert_asc,0.01,2,2,88,5.479550964082591e-07
D_pert_asc,0.01,2,2,89,2.34056369663449e-06
D_pert_asc,0.01,2,2,90,-0.0008572603059633366
D_pert_asc,0.01,2,2,91,7.1440999818150885e-06
D_pert_asc,0.01,2,2,92,0.0031134231358009856
D_pert_asc,0.01,2,2,93,9.555983524478506e-06
D_pert_asc,0.01,2,2,94,-2.416982169961557e-07
D_pert_asc,0.01,2,2,95,3.007076884387061e-06
D_pert_asc,0.01,2,2,96,3.135943188681267e-06
D_pert_asc,0.01,2,2,97,-2.692687303351704e-06
D_pert_asc,0.01,2,2,98,3.849380846077111e-06
D_pert_asc,0.01,2,2,99,2.9359434847719967e-06
D_pert_asc,0.01,2,2,100,0.007368306978605688
D_pert_asc,0.01,2,2,101,7.966436896822415e-07
D_pert_asc,0.01,2,2,102,6.224415301403496e-06
D_pert_asc,0.01,2,2,103,-0.004229903750228914
D_pert_asc,0.01,2,2,104,0.00037284602876752615
D_pert_asc,0.01,2,2,105,3.7435856938827783e-06
D_pert_asc,0.01,2,2,106,9.777977538760751e-07
D_pert_asc,0.01,2,2,107,3.500837010506075e-06
D_pert_asc,0.01,2,2,108,-2.5366989575559273e-07
D_pert_asc,0.01,2,2,109,1.1134370652143843e-06
D_pert_asc,0.01,2,2,110,4.728406565845944e-06
D_pert_asc,0.01,2,2,111,-2.418755684630014e-07
D_pert_asc,0.01,2,2,112,2.340444552828558e-06
D_pert_asc,0.01,2,2,113,5.58114788873354e-06
D_pert_asc,0.01,2,2,114,3.452283635851927e-06
D_pert_asc,0.01,2,2,115,6.375652446877211e-06
D_pert_asc,0.01,2,2,116,0.0012583861825987697
D_pert_asc,0.01,2,2,117,2.9307220756891184e-06
D_pert_asc,0.01,2,2,118,7.3896062531275675e-06
D_pert_asc,0.01,2,2,119,6.375652446877211e-06
D_pert_asc,0.01,2,2,120,-7.076496331137605e-07
D_pert_asc,0.01,2,2,121,2.970328750961926e-06
D_pert_asc,0.01,2,2,122,4.1314597183372825e-06
D_pert_asc,0.01,2,2,123,2.9359434847719967e-06
D_pert_asc,0.01,2,2,124,0.002074669726425782
D_pert_asc,0.01,2,2,125,3.848978849418927e-06
D_pert_asc,0.01,2,2,126,-0.00509642603174143
D_pert_asc,0.01,2,2,127,0.003108777600573376
D_pert_asc,0.01,2,2,128,3.452283635851927e-06
D_pert_asc,0.01,2,2,129,1.0139001460629515e-06
D_pert_asc,0.01,2,2,130,-1.5201567293843254e-07
D_pert_asc,0.01,2,2,131,7.305124199774582e-06
D_pert_asc,0.01,2,2,132,-8.414817784796469e-07
D_pert_asc,0.01,2,2,133,6.836908141849563e-07
D_pert_asc,0.01,2,2,134,-0.011430075448515709
D_pert_asc,0.01,2,2,135,9.704004696686752e-06
D_pert_asc,0.01,2,2,136,-0.0010615194114507176
D_pert_asc,0.01,2,2,137,1.8940036170533858e-06
D_pert_asc,0.01,2,2,138,3.3514525057398714e-06
D_pert_asc,0.01,2,2,139,3.4616223274497315e-06
D_pert_asc,0.01,2,2,140,5.528978363145143e-06
D_pert_asc,0.01,2,2,141,8.553140105505008e-06
D_pert_asc,0.01,2,2,142,2.5623930923757143e-06
D_pert_asc,0.01,2,2,143,0.0038008078536222456
D_pert_asc,0.01,2,2,144,0.0019834661798086017
D_pert_asc,0.01,2,2,145,1.1192006240889896e-05
D_pert_asc,0.01,2,2,146,4.434293259691913e-06
D_pert_asc,0.01,2,2,147,2.904957909777295e-06
D_pert_asc,0.01,2,2,148,8.719202924112324e-06
D_pert_asc,0.01,2,2,149,1.0309007848263718e-05
D_pert_asc,0.01,2,2,150,0.0019834661798086017
D_pert_asc,0.01,2,2,151,-2.424988451821264e-06
D_pert_asc,0.01,2,2,152,0.007368306978605688
D_pert_asc,0.01,2,2,153,-1.3292901712702587e-06
D_pert_asc,0.01,2,2,154,-0.0010615194114507176
D_pert_asc,0.01,2,2,155,6.417432814487256e-06
D_pert_asc,0.01,2,2,156,-0.004697938226286169
D_pert_asc,0.01,2,2,157,1.2035907275276259e-06
D_pert_asc,0.01,2,2,158,-2.4250266505987383e-06
D_pert_asc,0.01,2,2,159,1.1132996405649465e-05
D_pert_asc,0.01,2,2,160,7.89166551840026e-06
D_pert_asc,0.01,2,2,161,4.3936843212577514e-06
D_pert_asc,0.01,2,2,162,1.8879318304243498e-06
D_pert_asc,0.01,2,2,163,-5.644278644467704e-07
D_pert_asc,0.01,2,2,164,2.607097485451959e-06
D_pert_asc,0.01,2,2,165,0.003514739802881195
D_pert_asc,0.01,2,2,166,1.4056349755264819e-06
D_pert_asc,0.01,2,2,167,-2.539254637667909e-07
D_pert_asc,0.01,2,2,168,1.7565389498486184e-06
D_pert_asc,0.01,2,2,169,7.891228051448707e-06
D_pert_asc,0.01,2,2,170,6.361342457239516e-07
D_pert_asc,0.01,2,2,171,1.9329399947309867e-07
D_pert_asc,0.01,2,2,172,2.119325472449418e-06
D_pert_asc,0.01,2,2,173,-0.001817331252823351
D_pert_asc,0.01,2,2,174,2.936055352620315e-06
D_pert_asc,0.01,2,2,175,3.567348358046729e-06
D_pert_asc,0.01,2,2,176,-0.0013097152586851735
D_pert_asc,0.01,2,2,177,2.4488726921845227e-06
D_pert_asc,0.01,2,2,178,6.085635504859965e-06
D_pert_asc,0.01,2,2,179,-8.419665391556919e-07
D_pert_asc,0.01,2,2,180,2.4488726921845227e-06
D_pert_asc,0.01,2,2,181,1.0068815754493698e-06
D_pert_asc,0.01,2,2,182,-1.6372532627428882e-06
D_pert_asc,0.01,2,2,183,4.292584890208673e-06
D_pert_asc,0.01,2,2,184,0.0013315799515112303
D_pert_asc,0.01,2,2,185,7.684143383812625e-06
D_pert_asc,0.01,2,2,186,-0.0011304038525850046
D_pert_asc,0.01,2,2,187,-0.002029591049620194
D_pert_asc,0.01,2,2,188,4.992694812244736e-06
D_pert_asc,0.01,2,2,189,3.7039571907371283e-06
D_pert_asc,0.01,2,2,190,-2.8648692023125477e-06
D_pert_asc,0.01,2,2,191,3.7201607483439147e-06
D_pert_asc,0.01,2,2,192,2.013385710597504e-06
D_pert_asc,0.01,2,2,193,7.632870620000176e-07
D_pert_asc,0.01,2,2,194,8.4235034591984e-07
D_pert_asc,0.01,2,2,195,7.1440999818150885e-06
D_pert_asc,0.01,2,2,196,8.553140105505008e-06
D_pert_asc,0.01,2,2,197,-3.017694325535558e-07
D_pert_asc,0.01,2,2,198,2.6902171157416888e-06
D_pert_asc,0.01,2,2,199,9.266877896152437e-07
D_pert_asc,0.03,5,5,0,1.0875828593270853e-06
