model,group,ratio,k,k_actual,crel_pair,pair_id,attr_dim,delta_target_logit_signed,delta_source_logit_signed,argmax_token_id_clean,argmax_token_id_patched
qwen-2.5-7b-instruct,D_imp_asc,0.5,392,266,SAME-LESS,pair9,Q,-0.25,-0.125,6351,6351
qwen-2.5-7b-instruct,D_imp_asc,0.5,392,266,OPP-MORE,pair0,P,0.0,0.25,45778,45778
qwen-2.5-7b-instruct,D_imp_asc,0.5,392,266,OPP-MORE,pair0,Q,0.0,0.1875,4285,4285
qwen-2.5-7b-instruct,D_imp_asc,0.5,392,266,OPP-MORE,pair1,P,0.125,0.25,45778,45778
qwen-2.5-7b-instruct,D_imp_asc,0.5,392,266,OPP-MORE,pair1,Q,-0.125,0.125,4285,4285
qwen-2.5-7b-instruct,D_imp_asc,0.5,392,266,OPP-MORE,pair2,P,0.125,0.0625,45778,45778
qwen-2.5-7b-instruct,D_imp_asc,0.5,392,266,OPP-MORE,pair2,Q,-0.25,0.125,4285,4285
qwen-2.5-7b-instruct,D_imp_asc,0.5,392,266,OPP-MORE,pair3,P,0.125,-0.1875,45778,45778
qwen-2.5-7b-instruct,D_imp_asc,0.5,392,266,OPP-MORE,pair3,Q,-0.125,-0.0625,4285,4285
qwen-2.5-7b-instruct,D_imp_asc,0.5,392,266,OPP-MORE,pair4,P,-0.125,-0.0625,45778,45778
qwen-2.5-7b-instruct,D_imp_asc,0.5,392,266,OPP-MORE,pair4,Q,-0.25,0.0,4285,4285
qwen-2.5-7b-instruct,D_imp_asc,0.5,392,266,OPP-MORE,pair5,P,0.0,-0.125,45778,45778
qwen-2.5-7b-instruct,D_imp_asc,0.5,392,266,OPP-MORE,pair5,Q,-0.25,0.125,4285,4285
qwen-2.5-7b-instruct,D_imp_asc,0.5,392,266,OPP-MORE,pair6,P,0.0,0.25,45778,45778
qwen-2.5-7b-instruct,D_imp_asc,0.5,392,266,OPP-MORE,pair6,Q,0.0,0.125,4285,4285
qwen-2.5-7b-instruct,D_imp_asc,0.5,392,266,OPP-MORE,pair7,P,0.0,-0.1875,45778,45778
qwen-2.5-7b-instruct,D_imp_asc,0.5,392,266,OPP-MORE,pair7,Q,-0.25,0.125,4285,4285
qwen-2.5-7b-instruct,D_imp_asc,0.5,392,266,OPP-MORE,pair8,P,-0.125,-0.25,45778,45778
qwen-2.5-7b-instruct,D_imp_asc,0.5,392,266,OPP-MORE,pair8,Q,-0.25,-0.0625,4285,4285
qwen-2.5-7b-instruct,D_imp_asc,0.5,392,266,OPP-MORE,pair9,P,0.0,0.0625,45778,45778
qwen-2.5-7b-instruct,D_imp_asc,0.5,392,266,OPP-MORE,pair9,Q,-0.25,0.1875,4285,4285
qwen-2.5-7b-instruct,D_imp_asc,0.5,392,266,OPP-LESS,pair0,P,0.0,0.171875,45778,45778
qwen-2.5-7b-instruct,D_imp_asc,0.5,392,266,OPP-LESS,pair0,Q,0.0,0.46875,4285,4285
qwen-2.5-7b-instruct,D_imp_asc,0.5,392,266,OPP-LESS,pair1,P,0.125,0.265625,45778,45778
qwen-2.5-7b-instruct,D_imp_asc,0.5,392,266,OPP-LESS,pair1,Q,-0.125,0.25,4285,4285
qwen-2.5-7b-instruct,D_imp_asc,0.5,392,266,OPP-LESS,pair2,P,0.0,0.095703125,45778,45778
qwen-2.5-7b-instruct,D_imp_asc,0.5,392,266,OPP-LESS,pair2,Q,-0.25,0.03125,4285,4285
qwen-2.5-7b-instruct,D_imp_asc,0.5,392,266,OPP-LESS,pair3,P,0.125,0.1875,45778,45778
qwen-2.5-7b-instruct,D_imp_asc,0.5,392,266,OPP-LESS,pair3,Q,-0.25,0.1875,4285,4285
qwen-2.5-7b-instruct,D_imp_asc,0.5,392,266,OPP-LESS,pair4,P,-0.125,0.4140625,45778,45778
qwen-2.5-7b-instruct,D_imp_asc,0.5,392,266,OPP-LESS,pair4,Q,-0.25,0.375,4285,4285
qwen-2.5-7b-instruct,D_imp_asc,0.5,392,266,OPP-LESS,pair5,P,0.0,0.26171875,45778,45778
qwen-2.5-7b-instruct,D_imp_asc,0.5,392,266,OPP-LESS,pair5,Q,-0.25,0.3125,4285,4285
qwen-2.5-7b-instruct,D_imp_asc,0.5,392,266,OPP-LESS,pair6,P,0.0,0.3046875,45778,45778
qwen-2.5-7b-instruct,D_imp_asc,0.5,392,266,OPP-LESS,pair6,Q,0.0,0.3125,4285,4285
qwen-2.5-7b-instruct,D_imp_asc,0.5,392,266,OPP-LESS,pair7,P,0.125,0.3388671875,45778,45778
qwen-2.5-7b-instruct,D_imp_asc,0.5,392,266,OPP-LESS,pair7,Q,-0.5,0.5,4285,4285
qwen-2.5-7b-instruct,D_imp_asc,0.5,392,266,OPP-LESS,pair8,P,-0.125,0.21875,45778,45778
qwen-2.5-7b-instruct,D_imp_asc,0.5,392,266,OPP-LESS,pair8,Q,-0.125,0.25,4285,4285
qwen-2.5-7b-instruct,D_imp_asc,0.5,392,266,OPP-LESS,pair9,P,0.0,0.265625,45778,45778
qwen-2.5-7b-instruct,D_imp_asc,0.5,392,266,OPP-LESS,pair9,Q,-0.125,0.0625,4285,4285
qwen-2.5-7b-instruct,D_imp_asc,0.5,392,266,MORE-LESS,pair0,P,0.0,0.1875,9443,9443
qwen-2.5-7b-instruct,D_imp_asc,0.5,392,266,MORE-LESS,pair0,Q,-0.125,0.0625,9443,9443
qwen-2.5-7b-instruct,D_imp_asc,0.5,392,266,MORE-LESS,pair1,P,0.0,0.0,50209,50209
qwen-2.5-7b-instruct,D_imp_asc,0.5,392,266,MORE-LESS,pair1,Q,0.0,0.125,50209,50209
qwen-2.5-7b-instruct,D_imp_asc,0.5,392,266,MORE-LESS,pair2,P,-0.125,-0.0625,16049,16049
qwen-2.5-7b-instruct,D_imp_asc,0.5,392,266,MORE-LESS,pair2,Q,0.0,0.0,16049,16049
qwen-2.5-7b-instruct,D_imp_asc,0.5,392,266,MORE-LESS,pair3,P,0.0,0.0625,6866,6866
qwen-2.5-7b-instruct,D_imp_asc,0.5,392,266,MORE-LESS,pair3,Q,0.0,-0.1875,6866,6866
qwen-2.5-7b-instruct,D_imp_asc,0.5,392,266,MORE-LESS,pair4,P,0.0,-0.125,6646,6646
qwen-2.5-7b-instruct,D_imp_asc,0.5,392,266,MORE-LESS,pair4,Q,0.0,0.125,6646,6646
qwen-2.5-7b-instruct,D_imp_asc,0.5,392,266,MORE-LESS,pair5,P,-0.125,0.0625,8849,8849
qwen-2.5-7b-instruct,D_imp_asc,0.5,392,266,MORE-LESS,pair5,Q,0.0,0.0625,8849,8849
qwen-2.5-7b-instruct,D_imp_asc,0.5,392,266,MORE-LESS,pair6,P,0.125,0.2734375,50376,50376
qwen-2.5-7b-instruct,D_imp_asc,0.5,392,266,MORE-LESS,pair6,Q,0.125,0.09375,50376,50376
qwen-2.5-7b-instruct,D_imp_asc,0.5,392,266,MORE-LESS,pair7,P,0.0,0.0,2341,2341
qwen-2.5-7b-instruct,D_imp_asc,0.5,392,266,MORE-LESS,pair7,Q,-0.125,0.0625,2341,2341
qwen-2.5-7b-instruct,D_imp_asc,0.5,392,266,MORE-LESS,pair8,P,-0.125,-0.0625,4078,4078
qwen-2.5-7b-instruct,D_imp_asc,0.5,392,266,MORE-LESS,pair8,Q,-0.25,0.125,4078,4078
qwen-2.5-7b-instruct,D_imp_asc,0.5,392,266,MORE-LESS,pair9,P,0.0,0.21875,25251,25251
qwen-2.5-7b-instruct,D_imp_asc,0.5,392,266,MORE-LESS,pair9,Q,0.0,0.5,25251,25251
qwen-2.5-7b-instruct,std_imp_asc,0.01,7,7,SAME-OPP,pair0,P,0.125,-0.125,13939,13939
qwen-2.5-7b-instruct,std_imp_asc,0.01,7,7,SAME-OPP,pair0,Q,0.0,0.0,22096,22096
qwen-2.5-7b-instruct,std_imp_asc,0.01,7,7,SAME-OPP,pair1,P,0.25,0.0625,13939,13939
qwen-2.5-7b-instruct,std_imp_asc,0.01,7,7,SAME-OPP,pair1,Q,0.125,0.1875,6351,6351
qwen-2.5-7b-instruct,std_imp_asc,0.01,7,7,SAME-OPP,pair2,P,0.0,-0.0625,13939,13939
qwen-2.5-7b-instruct,std_imp_asc,0.01,7,7,SAME-OPP,pair2,Q,-0.125,0.0625,6351,6351
qwen-2.5-7b-instruct,std_imp_asc,0.01,7,7,SAME-OPP,pair3,P,-0.25,-0.125,13939,13939
qwen-2.5-7b-instruct,std_imp_asc,0.01,7,7,SAME-OPP,pair3,Q,-0.125,-0.3125,6351,6351
qwen-2.5-7b-instruct,std_imp_asc,0.01,7,7,SAME-OPP,pair4,P,0.125,-0.125,13939,13939
qwen-2.5-7b-instruct,std_imp_asc,0.01,7,7,SAME-OPP,pair4,Q,0.25,0.25,6351,6351
qwen-2.5-7b-instruct,std_imp_asc,0.01,7,7,SAME-OPP,pair5,P,0.25,0.0625,13939,13939
qwen-2.5-7b-instruct,std_imp_asc,0.01,7,7,SAME-OPP,pair5,Q,-0.25,0.125,6351,6351
qwen-2.5-7b-instruct,std_imp_asc,0.01,7,7,SAME-OPP,pair6,P,-0.125,-0.125,13939,13939
qwen-2.5-7b-instruct,std_imp_asc,0.01,7,7,SAME-OPP,pair6,Q,-0.25,-0.4375,6351,6351
qwen-2.5-7b-instruct,std_imp_asc,0.01,7,7,SAME-OPP,pair7,P,0.375,0.25,13939,13939
qwen-2.5-7b-instruct,std_imp_asc,0.01,7,7,SAME-OPP,pair7,Q,-0.5,0.1875,6351,6351
qwen-2.5-7b-instruct,std_imp_asc,0.01,7,7,SAME-OPP,pair8,P,0.0,-0.1875,13939,13939
qwen-2.5-7b-instruct,std_imp_asc,0.01,7,7,SAME-OPP,pair8,Q,0.125,0.125,22096,22096
qwen-2.5-7b-instruct,std_imp_asc,0.01,7,7,SAME-OPP,pair9,P,0.0,-0.0625,13939,13939
qwen-2.5-7b-instruct,std_imp_asc,0.01,7,7,SAME-OPP,pair9,Q,-0.375,-0.0625,6351,6351
qwen-2.5-7b-instruct,std_imp_asc,0.01,7,7,SAME-MORE,pair0,P,-0.125,0.5625,13939,13939
qwen-2.5-7b-instruct,std_imp_asc,0.01,7,7,SAME-MORE,pair0,Q,-0.125,0.5625,22096,22096
qwen-2.5-7b-instruct,std_imp_asc,0.01,7,7,SAME-MORE,pair1,P,-0.125,2.375,13939,13939
qwen-2.5-7b-instruct,std_imp_asc,0.01,7,7,SAME-MORE,pair1,Q,0.25,2.875,6351,6351
qwen-2.5-7b-instruct,std_imp_asc,0.01,7,7,SAME-MORE,pair2,P,-0.25,-0.1875,13939,13939
qwen-2.5-7b-instruct,std_imp_asc,0.01,7,7,SAME-MORE,pair2,Q,0.0,0.125,6351,6351
qwen-2.5-7b-instruct,std_imp_asc,0.01,7,7,SAME-MORE,pair3,P,-0.75,0.6875,13939,13939
qwen-2.5-7b-instruct,std_imp_asc,0.01,7,7,SAME-MORE,pair3,Q,-0.625,1.1875,6351,6351
qwen-2.5-7b-instruct,std_imp_asc,0.01,7,7,SAME-MORE,pair4,P,0.125,-0.25,13939,13939
qwen-2.5-7b-instruct,std_imp_asc,0.01,7,7,SAME-MORE,pair4,Q,0.125,-0.0625,6351,6351
qwen-2.5-7b-instruct,std_imp_asc,0.01,7,7,SAME-MORE,pair5,P,0.0,0.625,13939,13939
qwen-2.5-7b-instruct,std_imp_asc,0.01,7,7,SAME-MORE,pair5,Q,-0.25,0.5625,6351,6351
qwen-2.5-7b-instruct,std_imp_asc,0.01,7,7,SAME-MORE,pair6,P,-0.5,1.5625,13939,13939
qwen-2.5-7b-instruct,std_imp_asc,0.01,7,7,SAME-MORE,pair6,Q,-0.375,1.90625,6351,6351
qwen-2.5-7b-instruct,std_imp_asc,0.01,7,7,SAME-MORE,pair7,P,0.375,0.3125,13939,13939
qwen-2.5-7b-instruct,std_imp_asc,0.01,7,7,SAME-MORE,pair7,Q,-0.75,0.625,6351,6351
qwen-2.5-7b-instruct,std_imp_asc,0.01,7,7,SAME-MORE,pair8,P,-0.375,7.9375,13939,13939
qwen-2.5-7b-instruct,std_imp_asc,0.01,7,7,SAME-MORE,pair8,Q,0.125,6.6875,22096,22096
qwen-2.5-7b-instruct,std_imp_asc,0.01,7,7,SAME-MORE,pair9,P,-0.25,0.1875,13939,13939
qwen-2.5-7b-instruct,std_imp_asc,0.01,7,7,SAME-MORE,pair9,Q,-0.25,0.5,6351,6351
qwen-2.5-7b-instruct,std_imp_asc,0.01,7,7,SAME-LESS,pair0,P,-0.25,2.0625,13939,13939
qwen-2.5-7b-instruct,std_imp_asc,0.01,7,7,SAME-LESS,pair0,Q,-0.125,0.25,22096,22096
qwen-2.5-7b-instruct,std_imp_asc,0.01,7,7,SAME-LESS,pair1,P,-0.875,2.0625,13939,13939
qwen-2.5-7b-instruct,std_imp_asc,0.01,7,7,SAME-LESS,pair1,Q,-0.25,0.375,6351,6351
qwen-2.5-7b-instruct,std_imp_asc,0.01,7,7,SAME-LESS,pair2,P,-0.5,3.75,13939,13939
qwen-2.5-7b-instruct,std_imp_asc,0.01,7,7,SAME-LESS,pair2,Q,0.25,1.25,6351,6351
qwen-2.5-7b-instruct,std_imp_asc,0.01,7,7,SAME-LESS,pair3,P,0.125,0.5,13939,13939
qwen-2.5-7b-instruct,std_imp_asc,0.01,7,7,SAME-LESS,pair3,Q,0.0,0.25,6351,6351
qwen-2.5-7b-instruct,std_imp_asc,0.01,7,7,SAME-LESS,pair4,P,-0.125,3.6875,13939,13939
qwen-2.5-7b-instruct,std_imp_asc,0.01,7,7,SAME-LESS,pair4,Q,-0.25,0.625,6351,22096
qwen-2.5-7b-instruct,std_imp_asc,0.01,7,7,SAME-LESS,pair5,P,-0.375,2.25,13939,13939
qwen-2.5-7b-instruct,std_imp_asc,0.01,7,7,SAME-LESS,pair5,Q,0.25,0.25,6351,6351
qwen-2.5-7b-instruct,std_imp_asc,0.01,7,7,SAME-LESS,pair6,P,0.125,1.0,13939,13939
qwen-2.5-7b-instruct,std_imp_asc,0.01,7,7,SAME-LESS,pair6,Q,0.25,0.25,6351,6351
qwen-2.5-7b-instruct,std_imp_asc,0.01,7,7,SAME-LESS,pair7,P,-0.75,2.75,13939,13939
qwen-2.5-7b-instruct,std_imp_asc,0.01,7,7,SAME-LESS,pair7,Q,0.125,0.625,6351,6351
qwen-2.5-7b-instruct,std_imp_asc,0.01,7,7,SAME-LESS,pair8,P,-0.25,0.125,13939,13939
qwen-2.5-7b-instruct,std_imp_asc,0.01,7,7,SAME-LESS,pair8,Q,0.125,0.125,22096,22096
qwen-2.5-7b-instruct,std_imp_asc,0.01,7,7,SAME-LESS,pair9,P,-0.5,1.375,13939,13939
qwen-2.5-7b-instruct,std_imp_asc,0.01,7,7,SAME-LESS,pair9,Q,0.125,0.125,6351,6351
qwen-2.5-7b-instruct,std_imp_asc,0.01,7,7,OPP-MORE,pair0,P,-0.125,0.4375,45778,45778
qwen-2.5-7b-instruct,std_imp_asc,0.01,7,7,OPP-MORE,pair0,Q,0.125,0.1875,4285,4285
qwen-2.5-7b-instruct,std_imp_asc,0.01,7,7,OPP-MORE,pair1,P,0.0,1.5,45778,45778
qwen-2.5-7b-instruct,std_imp_asc,0.01,7,7,OPP-MORE,pair1,Q,0.125,0.625,4285,4285
qwen-2.5-7b-instruct,std_imp_asc,0.01,7,7,OPP-MORE,pair2,P,0.0,-0.4375,45778,45778
qwen-2.5-7b-instruct,std_imp_asc,0.01,7,7,OPP-MORE,pair2,Q,0.25,-0.875,4285,4285
qwen-2.5-7b-instruct,std_imp_asc,0.01,7,7,OPP-MORE,pair3,P,-0.25,0.5625,45778,45778
qwen-2.5-7b-instruct,std_imp_asc,0.01,7,7,OPP-MORE,pair3,Q,-0.5,0.375,4285,4285
qwen-2.5-7b-instruct,std_imp_asc,0.01,7,7,OPP-MORE,pair4,P,0.125,-0.1875,45778,45778
qwen-2.5-7b-instruct,std_imp_asc,0.01,7,7,OPP-MORE,pair4,Q,-0.125,-0.125,4285,4285
qwen-2.5-7b-instruct,std_imp_asc,0.01,7,7,OPP-MORE,pair5,P,0.0,0.4375,45778,45778
qwen-2.5-7b-instruct,std_imp_asc,0.01,7,7,OPP-MORE,pair5,Q,0.125,0.3125,4285,4285
qwen-2.5-7b-instruct,std_imp_asc,0.01,7,7,OPP-MORE,pair6,P,-0.5,1.3125,45778,45778
qwen-2.5-7b-instruct,std_imp_asc,0.01,7,7,OPP-MORE,pair6,Q,-0.125,0.4375,4285,4285
qwen-2.5-7b-instruct,std_imp_asc,0.01,7,7,OPP-MORE,pair7,P,-0.125,0.25,45778,45778
qwen-2.5-7b-instruct,std_imp_asc,0.01,7,7,OPP-MORE,pair7,Q,-0.25,0.0625,4285,4285
qwen-2.5-7b-instruct,std_imp_asc,0.01,7,7,OPP-MORE,pair8,P,0.125,6.5,45778,45778
qwen-2.5-7b-instruct,std_imp_asc,0.01,7,7,OPP-MORE,pair8,Q,-0.125,3.0625,4285,4285
qwen-2.5-7b-instruct,std_imp_asc,0.01,7,7,OPP-MORE,pair9,P,0.0,0.0625,45778,45778
qwen-2.5-7b-instruct,std_imp_asc,0.01,7,7,OPP-MORE,pair9,Q,-0.25,0.0,4285,4285
qwen-2.5-7b-instruct,std_imp_asc,0.01,7,7,OPP-LESS,pair0,P,-0.125,5.984375,45778,45778
qwen-2.5-7b-instruct,std_imp_asc,0.01,7,7,OPP-LESS,pair0,Q,-0.5,4.625,4285,4285
qwen-2.5-7b-instruct,std_imp_asc,0.01,7,7,OPP-LESS,pair1,P,-0.25,4.8984375,45778,45778
qwen-2.5-7b-instruct,std_imp_asc,0.01,7,7,OPP-LESS,pair1,Q,-0.75,3.59375,4285,4285
qwen-2.5-7b-instruct,std_imp_asc,0.01,7,7,OPP-LESS,pair2,P,-0.125,9.146484375,45778,45778
qwen-2.5-7b-instruct,std_imp_asc,0.01,7,7,OPP-LESS,pair2,Q,0.0,7.1875,4285,4285
qwen-2.5-7b-instruct,std_imp_asc,0.01,7,7,OPP-LESS,pair3,P,0.25,1.6875,45778,45778
qwen-2.5-7b-instruct,std_imp_asc,0.01,7,7,OPP-LESS,pair3,Q,0.125,1.5,4285,4285
qwen-2.5-7b-instruct,std_imp_asc,0.01,7,7,OPP-LESS,pair4,P,0.0,7.1640625,45778,45778
qwen-2.5-7b-instruct,std_imp_asc,0.01,7,7,OPP-LESS,pair4,Q,-0.375,6.875,4285,4285
qwen-2.5-7b-instruct,std_imp_asc,0.01,7,7,OPP-LESS,pair5,P,-0.5,6.13671875,45778,45778
qwen-2.5-7b-instruct,std_imp_asc,0.01,7,7,OPP-LESS,pair5,Q,-0.5,4.3125,4285,4285
qwen-2.5-7b-instruct,std_imp_asc,0.01,7,7,OPP-LESS,pair6,P,-0.125,6.5703125,45778,45778
qwen-2.5-7b-instruct,std_imp_asc,0.01,7,7,OPP-LESS,pair6,Q,0.25,4.25,4285,4285
qwen-2.5-7b-instruct,std_imp_asc,0.01,7,7,OPP-LESS,pair7,P,-0.625,7.501953125,45778,45778
qwen-2.5-7b-instruct,std_imp_asc,0.01,7,7,OPP-LESS,pair7,Q,-0.75,4.1875,4285,4285
qwen-2.5-7b-instruct,std_imp_asc,0.01,7,7,OPP-LESS,pair8,P,0.25,0.46875,45778,45778
qwen-2.5-7b-instruct,std_imp_asc,0.01,7,7,OPP-LESS,pair8,Q,-0.125,0.3125,4285,4285
qwen-2.5-7b-instruct,std_imp_asc,0.01,7,7,OPP-LESS,pair9,P,-0.375,3.03125,45778,45778
qwen-2.5-7b-instruct,std_imp_asc,0.01,7,7,OPP-LESS,pair9,Q,-0.375,1.5625,4285,4285
qwen-2.5-7b-instruct,std_imp_asc,0.01,7,7,MORE-LESS,pair0,P,-0.5,3.625,9443,9443
qwen-2.5-7b-instruct,std_imp_asc,0.01,7,7,MORE-LESS,pair0,Q,-0.5,3.75,9443,9443
qwen-2.5-7b-instruct,std_imp_asc,0.01,7,7,MORE-LESS,pair1,P,-2.0,4.375,50209,50209
qwen-2.5-7b-instruct,std_imp_asc,0.01,7,7,MORE-LESS,pair1,Q,-2.0,3.9375,50209,50209
qwen-2.5-7b-instruct,std_imp_asc,0.01,7,7,MORE-LESS,pair2,P,-0.25,2.8125,16049,16049
qwen-2.5-7b-instruct,std_imp_asc,0.01,7,7,MORE-LESS,pair2,Q,-0.25,2.75,16049,16049
qwen-2.5-7b-instruct,std_imp_asc,0.01,7,7,MORE-LESS,pair3,P,-0.5,0.3125,6866,6866
qwen-2.5-7b-instruct,std_imp_asc,0.01,7,7,MORE-LESS,pair3,Q,-0.375,0.375,6866,6866
qwen-2.5-7b-instruct,std_imp_asc,0.01,7,7,MORE-LESS,pair4,P,-0.25,2.375,6646,6646
qwen-2.5-7b-instruct,std_imp_asc,0.01,7,7,MORE-LESS,pair4,Q,-0.375,2.625,6646,6646
qwen-2.5-7b-instruct,std_imp_asc,0.01,7,7,MORE-LESS,pair5,P,-0.875,5.5625,8849,8849
qwen-2.5-7b-instruct,std_imp_asc,0.01,7,7,MORE-LESS,pair5,Q,-1.0,6.25,8849,8849
qwen-2.5-7b-instruct,std_imp_asc,0.01,7,7,MORE-LESS,pair6,P,-0.875,4.2109375,50376,50376
qwen-2.5-7b-instruct,std_imp_asc,0.01,7,7,MORE-LESS,pair6,Q,-0.75,3.0,50376,50376
qwen-2.5-7b-instruct,std_imp_asc,0.01,7,7,MORE-LESS,pair7,P,-0.5,5.3125,2341,2341
qwen-2.5-7b-instruct,std_imp_asc,0.01,7,7,MORE-LESS,pair7,Q,-0.625,5.0625,2341,2341
qwen-2.5-7b-instruct,std_imp_asc,0.01,7,7,MORE-LESS,pair8,P,-1.625,0.625,4078,4078
qwen-2.5-7b-instruct,std_imp_asc,0.01,7,7,MORE-LESS,pair8,Q,-1.75,0.5625,4078,4078
qwen-2.5-7b-instruct,std_imp_asc,0.01,7,7,MORE-LESS,pair9,P,-0.125,2.375,25251,25251
qwen-2.5-7b-instruct,std_imp_asc,0.01,7,7,MORE-LESS,pair9,Q,-0.25,2.1875,25251,25251
qwen-2.5-7b-instruct,std_imp_asc,0.03,23,23,SAME-OPP,pair0,P,-0.375,3.0,13939,13939
qwen-2.5-7b-instruct,std_imp_asc,0.03,23,23,SAME-OPP,pair0,Q,1.125,0.4375,22096,6351
qwen-2.5-7b-instruct,std_imp_asc,0.03,23,23,SAME-OPP,pair1,P,-0.25,3.0,13939,13939
qwen-2.5-7b-instruct,std_imp_asc,0.03,23,23,SAME-OPP,pair1,Q,1.375,0.8125,6351,6351
qwen-2.5-7b-instruct,std_imp_asc,0.03,23,23,SAME-OPP,pair2,P,-1.125,1.625,13939,13939
qwen-2.5-7b-instruct,std_imp_asc,0.03,23,23,SAME-OPP,pair2,Q,0.5,0.25,6351,6351
qwen-2.5-7b-instruct,std_imp_asc,0.03,23,23,SAME-OPP,pair3,P,-0.625,2.0625,13939,13939
qwen-2.5-7b-instruct,std_imp_asc,0.03,23,23,SAME-OPP,pair3,Q,0.25,-0.375,6351,6351
qwen-2.5-7b-instruct,std_imp_asc,0.03,23,23,SAME-OPP,pair4,P,-0.875,2.75,13939,13939
qwen-2.5-7b-instruct,std_imp_asc,0.03,23,23,SAME-OPP,pair4,Q,1.75,0.5,6351,6351
qwen-2.5-7b-instruct,std_imp_asc,0.03,23,23,SAME-OPP,pair5,P,-0.875,2.8125,13939,13939
qwen-2.5-7b-instruct,std_imp_asc,0.03,23,23,SAME-OPP,pair5,Q,0.75,0.75,6351,6351
qwen-2.5-7b-instruct,std_imp_asc,0.03,23,23,SAME-OPP,pair6,P,-0.25,2.4375,13939,13939
qwen-2.5-7b-instruct,std_imp_asc,0.03,23,23,SAME-OPP,pair6,Q,-0.25,-0.375,6351,6351
qwen-2.5-7b-instruct,std_imp_asc,0.03,23,23,SAME-OPP,pair7,P,-0.5,3.3125,13939,13939
qwen-2.5-7b-instruct,std_imp_asc,0.03,23,23,SAME-OPP,pair7,Q,0.25,0.625,6351,6351
qwen-2.5-7b-instruct,std_imp_asc,0.03,23,23,SAME-OPP,pair8,P,-0.875,2.375,13939,13939
qwen-2.5-7b-instruct,std_imp_asc,0.03,23,23,SAME-OPP,pair8,Q,0.5,0.375,22096,22096
qwen-2.5-7b-instruct,std_imp_asc,0.03,23,23,SAME-OPP,pair9,P,-1.0,1.6875,13939,13939
qwen-2.5-7b-instruct,std_imp_asc,0.03,23,23,SAME-OPP,pair9,Q,-0.375,-0.1875,6351,6351
qwen-2.5-7b-instruct,std_imp_asc,0.03,23,23,SAME-MORE,pair0,P,-0.125,3.6875,13939,13939
qwen-2.5-7b-instruct,std_imp_asc,0.03,23,23,SAME-MORE,pair0,Q,0.375,4.625,22096,22096
qwen-2.5-7b-instruct,std_imp_asc,0.03,23,23,SAME-MORE,pair1,P,-1.0,8.125,13939,13939
qwen-2.5-7b-instruct,std_imp_asc,0.03,23,23,SAME-MORE,pair1,Q,-0.5,8.3125,6351,22096
qwen-2.5-7b-instruct,std_imp_asc,0.03,23,23,SAME-MORE,pair2,P,-2.375,10.21875,13939,13939
qwen-2.5-7b-instruct,std_imp_asc,0.03,23,23,SAME-MORE,pair2,Q,-1.5,5.875,6351,6351
qwen-2.5-7b-instruct,std_imp_asc,0.03,23,23,SAME-MORE,pair3,P,-2.75,4.9375,13939,13939
qwen-2.5-7b-instruct,std_imp_asc,0.03,23,23,SAME-MORE,pair3,Q,-3.125,4.0625,6351,6351
qwen-2.5-7b-instruct,std_imp_asc,0.03,23,23,SAME-MORE,pair4,P,0.625,2.8125,13939,13939
qwen-2.5-7b-instruct,std_imp_asc,0.03,23,23,SAME-MORE,pair4,Q,0.875,2.1875,6351,6351
qwen-2.5-7b-instruct,std_imp_asc,0.03,23,23,SAME-MORE,pair5,P,-0.25,3.9375,13939,13939
qwen-2.5-7b-instruct,std_imp_asc,0.03,23,23,SAME-MORE,pair5,Q,0.25,5.9375,6351,6351
qwen-2.5-7b-instruct,std_imp_asc,0.03,23,23,SAME-MORE,pair6,P,-2.375,5.125,13939,13939
qwen-2.5-7b-instruct,std_imp_asc,0.03,23,23,SAME-MORE,pair6,Q,-1.75,6.40625,6351,6351
qwen-2.5-7b-instruct,std_imp_asc,0.03,23,23,SAME-MORE,pair7,P,-0.5,7.6875,13939,13939
qwen-2.5-7b-instruct,std_imp_asc,0.03,23,23,SAME-MORE,pair7,Q,-1.125,6.875,6351,6351
qwen-2.5-7b-instruct,std_imp_asc,0.03,23,23,SAME-MORE,pair8,P,0.125,9.1875,13939,13939
qwen-2.5-7b-instruct,std_imp_asc,0.03,23,23,SAME-MORE,pair8,Q,0.125,7.9375,22096,22096
qwen-2.5-7b-instruct,std_imp_asc,0.03,23,23,SAME-MORE,pair9,P,-1.75,6.3125,13939,13939
qwen-2.5-7b-instruct,std_imp_asc,0.03,23,23,SAME-MORE,pair9,Q,-1.625,5.6875,6351,6351
qwen-2.5-7b-instruct,std_imp_asc,0.03,23,23,SAME-LESS,pair0,P,-0.75,4.1875,13939,13939
qwen-2.5-7b-instruct,std_imp_asc,0.03,23,23,SAME-LESS,pair0,Q,-0.125,-0.125,22096,22096
qwen-2.5-7b-instruct,std_imp_asc,0.03,23,23,SAME-LESS,pair1,P,-2.25,5.8125,13939,13939
qwen-2.5-7b-instruct,std_imp_asc,0.03,23,23,SAME-LESS,pair1,Q,-0.375,-0.25,6351,6351
qwen-2.5-7b-instruct,std_imp_asc,0.03,23,23,SAME-LESS,pair2,P,-1.0,6.25,13939,13939
qwen-2.5-7b-instruct,std_imp_asc,0.03,23,23,SAME-LESS,pair2,Q,0.25,1.875,6351,6351
qwen-2.5-7b-instruct,std_imp_asc,0.03,23,23,SAME-LESS,pair3,P,-0.5,2.5,13939,13939
