trial_id,crel,attr_dim,pair_id,word_a,word_b,correct_answer,incorrect_answer,correct_first_subtoken_id,incorrect_first_subtoken_id,answer_type,prompt
OPP_Q_pair52,OPP,Q,pair52,silmespout,ladoltrous,simple,complex,4285,6351,attribute_word,"Definitions:
- silmespout: something that is bold and complex
- ladoltrous is the opposite of silmespout

Q: Is ladoltrous complex or simple? (Answer EXACTLY ONE WORD)
A:"
MORE_P_pair52,MORE,P,pair52,silmespout,ladoltrous,ladoltrous,silmespout,57625,5437,novel_word,"Definitions:
- silmespout: something that is bold and complex
- ladoltrous is more/greater than silmespout in all respects

Q: Which is more bold, silmespout or ladoltrous? (Answer EXACTLY ONE WORD)
A:"
LESS_P_pair52,LESS,P,pair52,silmespout,ladoltrous,silmespout,ladoltrous,5437,57625,novel_word,"Definitions:
- silmespout: something that is bold and complex
- ladoltrous is less/smaller than silmespout in all respects

Q: Which is more bold, silmespout or ladoltrous? (Answer EXACTLY ONE WORD)
A:"
MORE_Q_pair52,MORE,Q,pair52,silmespout,ladoltrous,ladoltrous,silmespout,57625,5437,novel_word,"Definitions:
- silmespout: something that is bold and complex
- ladoltrous is more/greater than silmespout in all respects

Q: Which is more complex, silmespout or ladoltrous? (Answer EXACTLY ONE WORD)
A:"
LESS_Q_pair52,LESS,Q,pair52,silmespout,ladoltrous,silmespout,ladoltrous,5437,57625,novel_word,"Definitions:
- silmespout: something that is bold and complex
- ladoltrous is less/smaller than silmespout in all respects

Q: Which is more complex, silmespout or ladoltrous? (Answer EXACTLY ONE WORD)
A:"
SAME_P_pair53,SAME,P,pair53,darveissos,zurmesflain,bold,cautious,13939,45778,attribute_word,"Definitions:
- darveissos: something that is bold and complex
- zurmesflain is the same as darveissos

Q: Is zurmesflain bold or cautious? (Answer EXACTLY ONE WORD)
A:"
OPP_P_pair53,OPP,P,pair53,darveissos,zurmesflain,cautious,bold,45778,13939,attribute_word,"Definitions:
- darveissos: something that is bold and complex
- zurmesflain is the opposite of darveissos

Q: Is zurmesflain bold or cautious? (Answer EXACTLY ONE WORD)
A:"
SAME_Q_pair53,SAME,Q,pair53,darveissos,zurmesflain,complex,simple,6351,4285,attribute_word,"Definitions:
- darveissos: something that is bold and complex
- zurmesflain is the same as darveissos

Q: Is zurmesflain complex or simple? (Answer EXACTLY ONE WORD)
A:"
OPP_Q_pair53,OPP,Q,pair53,darveissos,zurmesflain,simple,complex,4285,6351,attribute_word,"Definitions:
- darveissos: something that is bold and complex
- zurmesflain is the opposite of darveissos

Q: Is zurmesflain complex or simple? (Answer EXACTLY ONE WORD)
A:"
MORE_P_pair53,MORE,P,pair53,darveissos,zurmesflain,zurmesflain,darveissos,17312,15269,novel_word,"Definitions:
- darveissos: something that is bold and complex
- zurmesflain is more/greater than darveissos in all respects

Q: Which is more bold, darveissos or zurmesflain? (Answer EXACTLY ONE WORD)
A:"
LESS_P_pair53,LESS,P,pair53,darveissos,zurmesflain,darveissos,zurmesflain,15269,17312,novel_word,"Definitions:
- darveissos: something that is bold and complex
- zurmesflain is less/smaller than darveissos in all respects

Q: Which is more bold, darveissos or zurmesflain? (Answer EXACTLY ONE WORD)
A:"
MORE_Q_pair53,MORE,Q,pair53,darveissos,zurmesflain,zurmesflain,darveissos,17312,15269,novel_word,"Definitions:
- darveissos: something that is bold and complex
- zurmesflain is more/greater than darveissos in all respects

Q: Which is more complex, darveissos or zurmesflain? (Answer EXACTLY ONE WORD)
A:"
LESS_Q_pair53,LESS,Q,pair53,darveissos,zurmesflain,darveissos,zurmesflain,15269,17312,novel_word,"Definitions:
- darveissos: something that is bold and complex
- zurmesflain is less/smaller than darveissos in all respects

Q: Which is more complex, darveissos or zurmesflain? (Answer EXACTLY ONE WORD)
A:"
SAME_P_pair54,SAME,P,pair54,railvarfi,bronwersles,bold,cautious,13939,45778,attribute_word,"Definitions:
- railvarfi: something that is bold and complex
- bronwersles is the same as railvarfi

Q: Is bronwersles bold or cautious? (Answer EXACTLY ONE WORD)
A:"
OPP_P_pair54,OPP,P,pair54,railvarfi,bronwersles,cautious,bold,45778,13939,attribute_word,"Definitions:
- railvarfi: something that is bold and complex
- bronwersles is the opposite of railvarfi

Q: Is bronwersles bold or cautious? (Answer EXACTLY ONE WORD)
A:"
SAME_Q_pair54,SAME,Q,pair54,railvarfi,bronwersles,complex,simple,6351,4285,attribute_word,"Definitions:
- railvarfi: something that is bold and complex
- bronwersles is the same as railvarfi

Q: Is bronwersles complex or simple? (Answer EXACTLY ONE WORD)
A:"
OPP_Q_pair54,OPP,Q,pair54,railvarfi,bronwersles,simple,complex,4285,6351,attribute_word,"Definitions:
- railvarfi: something that is bold and complex
- bronwersles is the opposite of railvarfi

Q: Is bronwersles complex or simple? (Answer EXACTLY ONE WORD)
A:"
MORE_P_pair54,MORE,P,pair54,railvarfi,bronwersles,bronwersles,railvarfi,29971,13569,novel_word,"Definitions:
- railvarfi: something that is bold and complex
- bronwersles is more/greater than railvarfi in all respects

Q: Which is more bold, railvarfi or bronwersles? (Answer EXACTLY ONE WORD)
A:"
LESS_P_pair54,LESS,P,pair54,railvarfi,bronwersles,railvarfi,bronwersles,13569,29971,novel_word,"Definitions:
- railvarfi: something that is bold and complex
- bronwersles is less/smaller than railvarfi in all respects

Q: Which is more bold, railvarfi or bronwersles? (Answer EXACTLY ONE WORD)
A:"
MORE_Q_pair54,MORE,Q,pair54,railvarfi,bronwersles,bronwersles,railvarfi,29971,13569,novel_word,"Definitions:
- railvarfi: something that is bold and complex
- bronwersles is more/greater than railvarfi in all respects

Q: Which is more complex, railvarfi or bronwersles? (Answer EXACTLY ONE WORD)
A:"
LESS_Q_pair54,LESS,Q,pair54,railvarfi,bronwersles,railvarfi,bronwersles,13569,29971,novel_word,"Definitions:
- railvarfi: something that is bold and complex
- bronwersles is less/smaller than railvarfi in all respects

Q: Which is more complex, railvarfi or bronwersles? (Answer EXACTLY ONE WORD)
A:"
SAME_P_pair55,SAME,P,pair55,pregrosgun,seisderplir,bold,cautious,13939,45778,attribute_word,"Definitions:
- pregrosgun: something that is bold and complex
- seisderplir is the same as pregrosgun

Q: Is seisderplir bold or cautious? (Answer EXACTLY ONE WORD)
A:"
OPP_P_pair55,OPP,P,pair55,pregrosgun,seisderplir,cautious,bold,45778,13939,attribute_word,"Definitions:
- pregrosgun: something that is bold and complex
- seisderplir is the opposite of pregrosgun

Q: Is seisderplir bold or cautious? (Answer EXACTLY ONE WORD)
A:"
SAME_Q_pair55,SAME,Q,pair55,pregrosgun,seisderplir,complex,simple,6351,4285,attribute_word,"Definitions:
- pregrosgun: something that is bold and complex
- seisderplir is the same as pregrosgun

Q: Is seisderplir complex or simple? (Answer EXACTLY ONE WORD)
A:"
OPP_Q_pair55,OPP,Q,pair55,pregrosgun,seisderplir,simple,complex,4285,6351,attribute_word,"Definitions:
- pregrosgun: something that is bold and complex
- seisderplir is the opposite of pregrosgun

Q: Is seisderplir complex or simple? (Answer EXACTLY ONE WORD)
A:"
MORE_P_pair55,MORE,P,pair55,pregrosgun,seisderplir,seisderplir,pregrosgun,86412,19978,novel_word,"Definitions:
- pregrosgun: something that is bold and complex
- seisderplir is more/greater than pregrosgun in all respects

Q: Which is more bold, pregrosgun or seisderplir? (Answer EXACTLY ONE WORD)
A:"
LESS_P_pair55,LESS,P,pair55,pregrosgun,seisderplir,pregrosgun,seisderplir,19978,86412,novel_word,"Definitions:
- pregrosgun: something that is bold and complex
- seisderplir is less/smaller than pregrosgun in all respects

Q: Which is more bold, pregrosgun or seisderplir? (Answer EXACTLY ONE WORD)
A:"
MORE_Q_pair55,MORE,Q,pair55,pregrosgun,seisderplir,seisderplir,pregrosgun,86412,19978,novel_word,"Definitions:
- pregrosgun: something that is bold and complex
- seisderplir is more/greater than pregrosgun in all respects

Q: Which is more complex, pregrosgun or seisderplir? (Answer EXACTLY ONE WORD)
A:"
LESS_Q_pair55,LESS,Q,pair55,pregrosgun,seisderplir,pregrosgun,seisderplir,19978,86412,novel_word,"Definitions:
- pregrosgun: something that is bold and complex
- seisderplir is less/smaller than pregrosgun in all respects

Q: Which is more complex, pregrosgun or seisderplir? (Answer EXACTLY ONE WORD)
A:"
SAME_P_pair56,SAME,P,pair56,benfondur,dotrouzum,bold,cautious,13939,45778,attribute_word,"Definitions:
- benfondur: something that is bold and complex
- dotrouzum is the same as benfondur

Q: Is dotrouzum bold or cautious? (Answer EXACTLY ONE WORD)
A:"
OPP_P_pair56,OPP,P,pair56,benfondur,dotrouzum,cautious,bold,45778,13939,attribute_word,"Definitions:
- benfondur: something that is bold and complex
- dotrouzum is the opposite of benfondur

Q: Is dotrouzum bold or cautious? (Answer EXACTLY ONE WORD)
A:"
SAME_Q_pair56,SAME,Q,pair56,benfondur,dotrouzum,complex,simple,6351,4285,attribute_word,"Definitions:
- benfondur: something that is bold and complex
- dotrouzum is the same as benfondur

Q: Is dotrouzum complex or simple? (Answer EXACTLY ONE WORD)
A:"
OPP_Q_pair56,OPP,Q,pair56,benfondur,dotrouzum,simple,complex,4285,6351,attribute_word,"Definitions:
- benfondur: something that is bold and complex
- dotrouzum is the opposite of benfondur

Q: Is dotrouzum complex or simple? (Answer EXACTLY ONE WORD)
A:"
MORE_P_pair56,MORE,P,pair56,benfondur,dotrouzum,dotrouzum,benfondur,12756,3318,novel_word,"Definitions:
- benfondur: something that is bold and complex
- dotrouzum is more/greater than benfondur in all respects

Q: Which is more bold, benfondur or dotrouzum? (Answer EXACTLY ONE WORD)
A:"
LESS_P_pair56,LESS,P,pair56,benfondur,dotrouzum,benfondur,dotrouzum,3318,12756,novel_word,"Definitions:
- benfondur: something that is bold and complex
- dotrouzum is less/smaller than benfondur in all respects

Q: Which is more bold, benfondur or dotrouzum? (Answer EXACTLY ONE WORD)
A:"
MORE_Q_pair56,MORE,Q,pair56,benfondur,dotrouzum,dotrouzum,benfondur,12756,3318,novel_word,"Definitions:
- benfondur: something that is bold and complex
- dotrouzum is more/greater than benfondur in all respects

Q: Which is more complex, benfondur or dotrouzum? (Answer EXACTLY ONE WORD)
A:"
LESS_Q_pair56,LESS,Q,pair56,benfondur,dotrouzum,benfondur,dotrouzum,3318,12756,novel_word,"Definitions:
- benfondur: something that is bold and complex
- dotrouzum is less/smaller than benfondur in all respects

Q: Which is more complex, benfondur or dotrouzum? (Answer EXACTLY ONE WORD)
A:"
SAME_P_pair57,SAME,P,pair57,bunflirdi,fisbounkar,bold,cautious,13939,45778,attribute_word,"Definitions:
- bunflirdi: something that is bold and complex
- fisbounkar is the same as bunflirdi

Q: Is fisbounkar bold or cautious? (Answer EXACTLY ONE WORD)
A:"
OPP_P_pair57,OPP,P,pair57,bunflirdi,fisbounkar,cautious,bold,45778,13939,attribute_word,"Definitions:
- bunflirdi: something that is bold and complex
- fisbounkar is the opposite of bunflirdi

Q: Is fisbounkar bold or cautious? (Answer EXACTLY ONE WORD)
A:"
SAME_Q_pair57,SAME,Q,pair57,bunflirdi,fisbounkar,complex,simple,6351,4285,attribute_word,"Definitions:
- bunflirdi: something that is bold and complex
- fisbounkar is the same as bunflirdi

Q: Is fisbounkar complex or simple? (Answer EXACTLY ONE WORD)
A:"
OPP_Q_pair57,OPP,Q,pair57,bunflirdi,fisbounkar,simple,complex,4285,6351,attribute_word,"Definitions:
- bunflirdi: something that is bold and complex
- fisbounkar is the opposite of bunflirdi

Q: Is fisbounkar complex or simple? (Answer EXACTLY ONE WORD)
A:"
MORE_P_pair57,MORE,P,pair57,bunflirdi,fisbounkar,fisbounkar,bunflirdi,41623,44821,novel_word,"Definitions:
- bunflirdi: something that is bold and complex
- fisbounkar is more/greater than bunflirdi in all respects

Q: Which is more bold, bunflirdi or fisbounkar? (Answer EXACTLY ONE WORD)
A:"
LESS_P_pair57,LESS,P,pair57,bunflirdi,fisbounkar,bunflirdi,fisbounkar,44821,41623,novel_word,"Definitions:
- bunflirdi: something that is bold and complex
- fisbounkar is less/smaller than bunflirdi in all respects

Q: Which is more bold, bunflirdi or fisbounkar? (Answer EXACTLY ONE WORD)
A:"
MORE_Q_pair57,MORE,Q,pair57,bunflirdi,fisbounkar,fisbounkar,bunflirdi,41623,44821,novel_word,"Definitions:
- bunflirdi: something that is bold and complex
- fisbounkar is more/greater than bunflirdi in all respects

Q: Which is more complex, bunflirdi or fisbounkar? (Answer EXACTLY ONE WORD)
A:"
LESS_Q_pair57,LESS,Q,pair57,bunflirdi,fisbounkar,bunflirdi,fisbounkar,44821,41623,novel_word,"Definitions:
- bunflirdi: something that is bold and complex
- fisbounkar is less/smaller than bunflirdi in all respects

Q: Which is more complex, bunflirdi or fisbounkar? (Answer EXACTLY ONE WORD)
A:"
SAME_P_pair58,SAME,P,pair58,lerpreiprik,fisturfeis,bold,cautious,13939,45778,attribute_word,"Definitions:
- lerpreiprik: something that is bold and complex
- fisturfeis is the same as lerpreiprik

Q: Is fisturfeis bold or cautious? (Answer EXACTLY ONE WORD)
A:"
OPP_P_pair58,OPP,P,pair58,lerpreiprik,fisturfeis,cautious,bold,45778,13939,attribute_word,"Definitions:
- lerpreiprik: something that is bold and complex
- fisturfeis is the opposite of lerpreiprik

Q: Is fisturfeis bold or cautious? (Answer EXACTLY ONE WORD)
A:"
SAME_Q_pair58,SAME,Q,pair58,lerpreiprik,fisturfeis,complex,simple,6351,4285,attribute_word,"Definitions:
- lerpreiprik: something that is bold and complex
- fisturfeis is the same as lerpreiprik

Q: Is fisturfeis complex or simple? (Answer EXACTLY ONE WORD)
A:"
OPP_Q_pair58,OPP,Q,pair58,lerpreiprik,fisturfeis,simple,complex,4285,6351,attribute_word,"Definitions:
- lerpreiprik: something that is bold and complex
- fisturfeis is the opposite of lerpreiprik

Q: Is fisturfeis complex or simple? (Answer EXACTLY ONE WORD)
A:"
MORE_P_pair58,MORE,P,pair58,lerpreiprik,fisturfeis,fisturfeis,lerpreiprik,39802,75020,novel_word,"Definitions:
- lerpreiprik: something that is bold and complex
- fisturfeis is more/greater than lerpreiprik in all respects

Q: Which is more bold, lerpreiprik or fisturfeis? (Answer EXACTLY ONE WORD)
A:"
LESS_P_pair58,LESS,P,pair58,lerpreiprik,fisturfeis,lerpreiprik,fisturfeis,75020,39802,novel_word,"Definitions:
- lerpreiprik: something that is bold and complex
- fisturfeis is less/smaller than lerpreiprik in all respects

Q: Which is more bold, lerpreiprik or fisturfeis? (Answer EXACTLY ONE WORD)
A:"
MORE_Q_pair58,MORE,Q,pair58,lerpreiprik,fisturfeis,fisturfeis,lerpreiprik,39802,75020,novel_word,"Definitions:
- lerpreiprik: something that is bold and complex
- fisturfeis is more/greater than lerpreiprik in all respects

Q: Which is more complex, lerpreiprik or fisturfeis? (Answer EXACTLY ONE WORD)
A:"
LESS_Q_pair58,LESS,Q,pair58,lerpreiprik,fisturfeis,lerpreiprik,fisturfeis,75020,39802,novel_word,"Definitions:
- lerpreiprik: something that is bold and complex
- fisturfeis is less/smaller than lerpreiprik in all respects

Q: Which is more complex, lerpreiprik or fisturfeis? (Answer EXACTLY ONE WORD)
A:"
SAME_P_pair59,SAME,P,pair59,wenflonzous,fleinlonspi,bold,cautious,13939,45778,attribute_word,"Definitions:
- wenflonzous: something that is bold and complex
- fleinlonspi is the same as wenflonzous

Q: Is fleinlonspi bold or cautious? (Answer EXACTLY ONE WORD)
A:"
OPP_P_pair59,OPP,P,pair59,wenflonzous,fleinlonspi,cautious,bold,45778,13939,attribute_word,"Definitions:
- wenflonzous: something that is bold and complex
- fleinlonspi is the opposite of wenflonzous

Q: Is fleinlonspi bold or cautious? (Answer EXACTLY ONE WORD)
A:"
SAME_Q_pair59,SAME,Q,pair59,wenflonzous,fleinlonspi,complex,simple,6351,4285,attribute_word,"Definitions:
- wenflonzous: something that is bold and complex
- fleinlonspi is the same as wenflonzous

Q: Is fleinlonspi complex or simple? (Answer EXACTLY ONE WORD)
A:"
OPP_Q_pair59,OPP,Q,pair59,wenflonzous,fleinlonspi,simple,complex,4285,6351,attribute_word,"Definitions:
- wenflonzous: something that is bold and complex
- fleinlonspi is the opposite of wenflonzous

Q: Is fleinlonspi complex or simple? (Answer EXACTLY ONE WORD)
A:"
MORE_P_pair59,MORE,P,pair59,wenflonzous,fleinlonspi,fleinlonspi,wenflonzous,12962,37357,novel_word,"Definitions:
- wenflonzous: something that is bold and complex
- fleinlonspi is more/greater than wenflonzous in all respects

Q: Which is more bold, wenflonzous or fleinlonspi? (Answer EXACTLY ONE WORD)
A:"
LESS_P_pair59,LESS,P,pair59,wenflonzous,fleinlonspi,wenflonzous,fleinlonspi,37357,12962,novel_word,"Definitions:
- wenflonzous: something that is bold and complex
- fleinlonspi is less/smaller than wenflonzous in all respects

Q: Which is more bold, wenflonzous or fleinlonspi? (Answer EXACTLY ONE WORD)
A:"
MORE_Q_pair59,MORE,Q,pair59,wenflonzous,fleinlonspi,fleinlonspi,wenflonzous,12962,37357,novel_word,"Definitions:
- wenflonzous: something that is bold and complex
- fleinlonspi is more/greater than wenflonzous in all respects

Q: Which is more complex, wenflonzous or fleinlonspi? (Answer EXACTLY ONE WORD)
A:"
LESS_Q_pair59,LESS,Q,pair59,wenflonzous,fleinlonspi,wenflonzous,fleinlonspi,37357,12962,novel_word,"Definitions:
- wenflonzous: something that is bold and complex
- fleinlonspi is less/smaller than wenflonzous in all respects

Q: Which is more complex, wenflonzous or fleinlonspi? (Answer EXACTLY ONE WORD)
A:"
SAME_P_pair60,SAME,P,pair60,nalvesflun,kurvolpreir,bold,cautious,13939,45778,attribute_word,"Definitions:
- nalvesflun: something that is bold and complex
- kurvolpreir is the same as nalvesflun

Q: Is kurvolpreir bold or cautious? (Answer EXACTLY ONE WORD)
A:"
OPP_P_pair60,OPP,P,pair60,nalvesflun,kurvolpreir,cautious,bold,45778,13939,attribute_word,"Definitions:
- nalvesflun: something that is bold and complex
- kurvolpreir is the opposite of nalvesflun

Q: Is kurvolpreir bold or cautious? (Answer EXACTLY ONE WORD)
A:"
SAME_Q_pair60,SAME,Q,pair60,nalvesflun,kurvolpreir,complex,simple,6351,4285,attribute_word,"Definitions:
- nalvesflun: something that is bold and complex
- kurvolpreir is the same as nalvesflun

Q: Is kurvolpreir complex or simple? (Answer EXACTLY ONE WORD)
A:"
OPP_Q_pair60,OPP,Q,pair60,nalvesflun,kurvolpreir,simple,complex,4285,6351,attribute_word,"Definitions:
- nalvesflun: something that is bold and complex
- kurvolpreir is the opposite of nalvesflun

Q: Is kurvolpreir complex or simple? (Answer EXACTLY ONE WORD)
A:"
MORE_P_pair60,MORE,P,pair60,nalvesflun,kurvolpreir,kurvolpreir,nalvesflun,27265,84533,novel_word,"Definitions:
- nalvesflun: something that is bold and complex
- kurvolpreir is more/greater than nalvesflun in all respects

Q: Which is more bold, nalvesflun or kurvolpreir? (Answer EXACTLY ONE WORD)
A:"
LESS_P_pair60,LESS,P,pair60,nalvesflun,kurvolpreir,nalvesflun,kurvolpreir,84533,27265,novel_word,"Definitions:
- nalvesflun: something that is bold and complex
- kurvolpreir is less/smaller than nalvesflun in all respects

Q: Which is more bold, nalvesflun or kurvolpreir? (Answer EXACTLY ONE WORD)
A:"
MORE_Q_pair60,MORE,Q,pair60,nalvesflun,kurvolpreir,kurvolpreir,nalvesflun,27265,84533,novel_word,"Definitions:
- nalvesflun: something that is bold and complex
- kurvolpreir is more/greater than nalvesflun in all respects

Q: Which is more complex, nalvesflun or kurvolpreir? (Answer EXACTLY ONE WORD)
A:"
LESS_Q_pair60,LESS,Q,pair60,nalvesflun,kurvolpreir,nalvesflun,kurvolpreir,84533,27265,novel_word,"Definitions:
- nalvesflun: something that is bold and complex
- kurvolpreir is less/smaller than nalvesflun in all respects

Q: Which is more complex, nalvesflun or kurvolpreir? (Answer EXACTLY ONE WORD)
A:"
SAME_P_pair61,SAME,P,pair61,volfleirmus,runbouprei,bold,cautious,13939,45778,attribute_word,"Definitions:
- volfleirmus: something that is bold and complex
- runbouprei is the same as volfleirmus

Q: Is runbouprei bold or cautious? (Answer EXACTLY ONE WORD)
A:"
OPP_P_pair61,OPP,P,pair61,volfleirmus,runbouprei,cautious,bold,45778,13939,attribute_word,"Definitions:
- volfleirmus: something that is bold and complex
- runbouprei is the opposite of volfleirmus

Q: Is runbouprei bold or cautious? (Answer EXACTLY ONE WORD)
A:"
SAME_Q_pair61,SAME,Q,pair61,volfleirmus,runbouprei,complex,simple,6351,4285,attribute_word,"Definitions:
- volfleirmus: something that is bold and complex
- runbouprei is the same as volfleirmus

Q: Is runbouprei complex or simple? (Answer EXACTLY ONE WORD)
A:"
OPP_Q_pair61,OPP,Q,pair61,volfleirmus,runbouprei,simple,complex,4285,6351,attribute_word,"Definitions:
- volfleirmus: something that is bold and complex
- runbouprei is the opposite of volfleirmus

Q: Is runbouprei complex or simple? (Answer EXACTLY ONE WORD)
A:"
MORE_P_pair61,MORE,P,pair61,volfleirmus,runbouprei,runbouprei,volfleirmus,1598,4400,novel_word,"Definitions:
- volfleirmus: something that is bold and complex
- runbouprei is more/greater than volfleirmus in all respects

Q: Which is more bold, volfleirmus or runbouprei? (Answer EXACTLY ONE WORD)
A:"
LESS_P_pair61,LESS,P,pair61,volfleirmus,runbouprei,volfleirmus,runbouprei,4400,1598,novel_word,"Definitions:
- volfleirmus: something that is bold and complex
- runbouprei is less/smaller than volfleirmus in all respects

Q: Which is more bold, volfleirmus or runbouprei? (Answer EXACTLY ONE WORD)
A:"
MORE_Q_pair61,MORE,Q,pair61,volfleirmus,runbouprei,runbouprei,volfleirmus,1598,4400,novel_word,"Definitions:
- volfleirmus: something that is bold and complex
- runbouprei is more/greater than volfleirmus in all respects

Q: Which is more complex, volfleirmus or runbouprei? (Answer EXACTLY ONE WORD)
A:"
LESS_Q_pair61,LESS,Q,pair61,volfleirmus,runbouprei,volfleirmus,runbouprei,4400,1598,novel_word,"Definitions:
- volfleirmus: something that is bold and complex
- runbouprei is less/smaller than volfleirmus in all respects

Q: Which is more complex, volfleirmus or runbouprei? (Answer EXACTLY ONE WORD)
A:"
SAME_P_pair62,SAME,P,pair62,dabunprour,grisgineim,bold,cautious,13939,45778,attribute_word,"Definitions:
- dabunprour: something that is bold and complex
- grisgineim is the same as dabunprour

Q: Is grisgineim bold or cautious? (Answer EXACTLY ONE WORD)
A:"
OPP_P_pair62,OPP,P,pair62,dabunprour,grisgineim,cautious,bold,45778,13939,attribute_word,"Definitions:
- dabunprour: something that is bold and complex
- grisgineim is the opposite of dabunprour

Q: Is grisgineim bold or cautious? (Answer EXACTLY ONE WORD)
A:"
SAME_Q_pair62,SAME,Q,pair62,dabunprour,grisgineim,complex,simple,6351,4285,attribute_word,"Definitions:
- dabunprour: something that is bold and complex
- grisgineim is the same as dabunprour

Q: Is grisgineim complex or simple? (Answer EXACTLY ONE WORD)
A:"
OPP_Q_pair62,OPP,Q,pair62,dabunprour,grisgineim,simple,complex,4285,6351,attribute_word,"Definitions:
- dabunprour: something that is bold and complex
- grisgineim is the opposite of dabunprour

Q: Is grisgineim complex or simple? (Answer EXACTLY ONE WORD)
A:"
MORE_P_pair62,MORE,P,pair62,dabunprour,grisgineim,grisgineim,dabunprour,85830,82768,novel_word,"Definitions:
- dabunprour: something that is bold and complex
- grisgineim is more/greater than dabunprour in all respects

Q: Which is more bold, dabunprour or grisgineim? (Answer EXACTLY ONE WORD)
A:"
LESS_P_pair62,LESS,P,pair62,dabunprour,grisgineim,dabunprour,grisgineim,82768,85830,novel_word,"Definitions:
- dabunprour: something that is bold and complex
- grisgineim is less/smaller than dabunprour in all respects

Q: Which is more bold, dabunprour or grisgineim? (Answer EXACTLY ONE WORD)
A:"
MORE_Q_pair62,MORE,Q,pair62,dabunprour,grisgineim,grisgineim,dabunprour,85830,82768,novel_word,"Definitions:
- dabunprour: something that is bold and complex
- grisgineim is more/greater than dabunprour in all respects

Q: Which is more complex, dabunprour or grisgineim? (Answer EXACTLY ONE WORD)
A:"
LESS_Q_pair62,LESS,Q,pair62,dabunprour,grisgineim,dabunprour,grisgineim,82768,85830,novel_word,"Definitions:
- dabunprour: something that is bold and complex
- grisgineim is less/smaller than dabunprour in all respects

Q: Which is more complex, dabunprour or grisgineim? (Answer EXACTLY ONE WORD)
A:"
SAME_P_pair63,SAME,P,pair63,stoswoutel,kolpismul,bold,cautious,13939,45778,attribute_word,"Definitions:
- stoswoutel: something that is bold and complex
- kolpismul is the same as stoswoutel

Q: Is kolpismul bold or cautious? (Answer EXACTLY ONE WORD)
A:"
OPP_P_pair63,OPP,P,pair63,stoswoutel,kolpismul,cautious,bold,45778,13939,attribute_word,"Definitions:
- stoswoutel: something that is bold and complex
- kolpismul is the opposite of stoswoutel

Q: Is kolpismul bold or cautious? (Answer EXACTLY ONE WORD)
A:"
SAME_Q_pair63,SAME,Q,pair63,stoswoutel,kolpismul,complex,simple,6351,4285,attribute_word,"Definitions:
- stoswoutel: something that is bold and complex
- kolpismul is the same as stoswoutel

Q: Is kolpismul complex or simple? (Answer EXACTLY ONE WORD)
A:"
OPP_Q_pair63,OPP,Q,pair63,stoswoutel,kolpismul,simple,complex,4285,6351,attribute_word,"Definitions:
- stoswoutel: something that is bold and complex
- kolpismul is the opposite of stoswoutel

Q: Is kolpismul complex or simple? (Answer EXACTLY ONE WORD)
A:"
MORE_P_pair63,MORE,P,pair63,stoswoutel,kolpismul,kolpismul,stoswoutel,47119,95983,novel_word,"Definitions:
- stoswoutel: something that is bold and complex
- kolpismul is more/greater than stoswoutel in all respects

Q: Which is more bold, stoswoutel or kolpismul? (Answer EXACTLY ONE WORD)
A:"
LESS_P_pair63,LESS,P,pair63,stoswoutel,kolpismul,stoswoutel,kolpismul,95983,47119,novel_word,"Definitions:
- stoswoutel: something that is bold and complex
- kolpismul is less/smaller than stoswoutel in all respects

Q: Which is more bold, stoswoutel or kolpismul? (Answer EXACTLY ONE WORD)
A:"
MORE_Q_pair63,MORE,Q,pair63,stoswoutel,kolpismul,kolpismul,stoswoutel,47119,95983,novel_word,"Definitions:
- stoswoutel: something that is bold and complex
- kolpismul is more/greater than stoswoutel in all respects

Q: Which is more complex, stoswoutel or kolpismul? (Answer EXACTLY ONE WORD)
A:"
LESS_Q_pair63,LESS,Q,pair63,stoswoutel,kolpismul,stoswoutel,kolpismul,95983,47119,novel_word,"Definitions:
- stoswoutel: something that is bold and complex
- kolpismul is less/smaller than stoswoutel in all respects

Q: Which is more complex, stoswoutel or kolpismul? (Answer EXACTLY ONE WORD)
A:"
SAME_P_pair64,SAME,P,pair64,zeselbreim,kronzornout,bold,cautious,13939,45778,attribute_word,"Definitions:
- zeselbreim: something that is bold and complex
- kronzornout is the same as zeselbreim

Q: Is kronzornout bold or cautious? (Answer EXACTLY ONE WORD)
A:"
OPP_P_pair64,OPP,P,pair64,zeselbreim,kronzornout,cautious,bold,45778,13939,attribute_word,"Definitions:
- zeselbreim: something that is bold and complex
- kronzornout is the opposite of zeselbreim

Q: Is kronzornout bold or cautious? (Answer EXACTLY ONE WORD)
A:"
SAME_Q_pair64,SAME,Q,pair64,zeselbreim,kronzornout,complex,simple,6351,4285,attribute_word,"Definitions:
- zeselbreim: something that is bold and complex
- kronzornout is the same as zeselbreim

Q: Is kronzornout complex or simple? (Answer EXACTLY ONE WORD)
A:"
OPP_Q_pair64,OPP,Q,pair64,zeselbreim,kronzornout,simple,complex,4285,6351,attribute_word,"Definitions:
- zeselbreim: something that is bold and complex
- kronzornout is the opposite of zeselbreim

Q: Is kronzornout complex or simple? (Answer EXACTLY ONE WORD)
A:"
