trial_id,crel,attr_dim,pair_id,word_a,word_b,correct_answer,incorrect_answer,correct_first_subtoken_id,incorrect_first_subtoken_id,answer_type,prompt
LESS_P_pair48,LESS,P,pair48,lanseirken,firorfil,lanseirken,firorfil,21389,10430,novel_word,"Definitions:
- lanseirken: something that is bold and complex
- firorfil is less/smaller than lanseirken in all respects

Q: Which is more bold, lanseirken or firorfil? (Answer EXACTLY ONE WORD)
A:"
MORE_Q_pair48,MORE,Q,pair48,lanseirken,firorfil,firorfil,lanseirken,10430,21389,novel_word,"Definitions:
- lanseirken: something that is bold and complex
- firorfil is more/greater than lanseirken in all respects

Q: Which is more complex, lanseirken or firorfil? (Answer EXACTLY ONE WORD)
A:"
LESS_Q_pair48,LESS,Q,pair48,lanseirken,firorfil,lanseirken,firorfil,21389,10430,novel_word,"Definitions:
- lanseirken: something that is bold and complex
- firorfil is less/smaller than lanseirken in all respects

Q: Which is more complex, lanseirken or firorfil? (Answer EXACTLY ONE WORD)
A:"
SAME_P_pair49,SAME,P,pair49,reinseirpli,virtaistain,bold,cautious,16627,50799,attribute_word,"Definitions:
- reinseirpli: something that is bold and complex
- virtaistain is the same as reinseirpli

Q: Is virtaistain bold or cautious? (Answer EXACTLY ONE WORD)
A:"
OPP_P_pair49,OPP,P,pair49,reinseirpli,virtaistain,cautious,bold,50799,16627,attribute_word,"Definitions:
- reinseirpli: something that is bold and complex
- virtaistain is the opposite of reinseirpli

Q: Is virtaistain bold or cautious? (Answer EXACTLY ONE WORD)
A:"
SAME_Q_pair49,SAME,Q,pair49,reinseirpli,virtaistain,complex,simple,3996,3606,attribute_word,"Definitions:
- reinseirpli: something that is bold and complex
- virtaistain is the same as reinseirpli

Q: Is virtaistain complex or simple? (Answer EXACTLY ONE WORD)
A:"
OPP_Q_pair49,OPP,Q,pair49,reinseirpli,virtaistain,simple,complex,3606,3996,attribute_word,"Definitions:
- reinseirpli: something that is bold and complex
- virtaistain is the opposite of reinseirpli

Q: Is virtaistain complex or simple? (Answer EXACTLY ONE WORD)
A:"
MORE_P_pair49,MORE,P,pair49,reinseirpli,virtaistain,virtaistain,reinseirpli,5800,12379,novel_word,"Definitions:
- reinseirpli: something that is bold and complex
- virtaistain is more/greater than reinseirpli in all respects

Q: Which is more bold, reinseirpli or virtaistain? (Answer EXACTLY ONE WORD)
A:"
LESS_P_pair49,LESS,P,pair49,reinseirpli,virtaistain,reinseirpli,virtaistain,12379,5800,novel_word,"Definitions:
- reinseirpli: something that is bold and complex
- virtaistain is less/smaller than reinseirpli in all respects

Q: Which is more bold, reinseirpli or virtaistain? (Answer EXACTLY ONE WORD)
A:"
MORE_Q_pair49,MORE,Q,pair49,reinseirpli,virtaistain,virtaistain,reinseirpli,5800,12379,novel_word,"Definitions:
- reinseirpli: something that is bold and complex
- virtaistain is more/greater than reinseirpli in all respects

Q: Which is more complex, reinseirpli or virtaistain? (Answer EXACTLY ONE WORD)
A:"
LESS_Q_pair49,LESS,Q,pair49,reinseirpli,virtaistain,reinseirpli,virtaistain,12379,5800,novel_word,"Definitions:
- reinseirpli: something that is bold and complex
- virtaistain is less/smaller than reinseirpli in all respects

Q: Which is more complex, reinseirpli or virtaistain? (Answer EXACTLY ONE WORD)
A:"
SAME_P_pair50,SAME,P,pair50,menfokral,treikoufir,bold,cautious,16627,50799,attribute_word,"Definitions:
- menfokral: something that is bold and complex
- treikoufir is the same as menfokral

Q: Is treikoufir bold or cautious? (Answer EXACTLY ONE WORD)
A:"
OPP_P_pair50,OPP,P,pair50,menfokral,treikoufir,cautious,bold,50799,16627,attribute_word,"Definitions:
- menfokral: something that is bold and complex
- treikoufir is the opposite of menfokral

Q: Is treikoufir bold or cautious? (Answer EXACTLY ONE WORD)
A:"
SAME_Q_pair50,SAME,Q,pair50,menfokral,treikoufir,complex,simple,3996,3606,attribute_word,"Definitions:
- menfokral: something that is bold and complex
- treikoufir is the same as menfokral

Q: Is treikoufir complex or simple? (Answer EXACTLY ONE WORD)
A:"
OPP_Q_pair50,OPP,Q,pair50,menfokral,treikoufir,simple,complex,3606,3996,attribute_word,"Definitions:
- menfokral: something that is bold and complex
- treikoufir is the opposite of menfokral

Q: Is treikoufir complex or simple? (Answer EXACTLY ONE WORD)
A:"
MORE_P_pair50,MORE,P,pair50,menfokral,treikoufir,treikoufir,menfokral,2547,1758,novel_word,"Definitions:
- menfokral: something that is bold and complex
- treikoufir is more/greater than menfokral in all respects

Q: Which is more bold, menfokral or treikoufir? (Answer EXACTLY ONE WORD)
A:"
LESS_P_pair50,LESS,P,pair50,menfokral,treikoufir,menfokral,treikoufir,1758,2547,novel_word,"Definitions:
- menfokral: something that is bold and complex
- treikoufir is less/smaller than menfokral in all respects

Q: Which is more bold, menfokral or treikoufir? (Answer EXACTLY ONE WORD)
A:"
MORE_Q_pair50,MORE,Q,pair50,menfokral,treikoufir,treikoufir,menfokral,2547,1758,novel_word,"Definitions:
- menfokral: something that is bold and complex
- treikoufir is more/greater than menfokral in all respects

Q: Which is more complex, menfokral or treikoufir? (Answer EXACTLY ONE WORD)
A:"
LESS_Q_pair50,LESS,Q,pair50,menfokral,treikoufir,menfokral,treikoufir,1758,2547,novel_word,"Definitions:
- menfokral: something that is bold and complex
- treikoufir is less/smaller than menfokral in all respects

Q: Which is more complex, menfokral or treikoufir? (Answer EXACTLY ONE WORD)
A:"
SAME_P_pair51,SAME,P,pair51,sesslolbais,vipaisreik,bold,cautious,16627,50799,attribute_word,"Definitions:
- sesslolbais: something that is bold and complex
- vipaisreik is the same as sesslolbais

Q: Is vipaisreik bold or cautious? (Answer EXACTLY ONE WORD)
A:"
OPP_P_pair51,OPP,P,pair51,sesslolbais,vipaisreik,cautious,bold,50799,16627,attribute_word,"Definitions:
- sesslolbais: something that is bold and complex
- vipaisreik is the opposite of sesslolbais

Q: Is vipaisreik bold or cautious? (Answer EXACTLY ONE WORD)
A:"
SAME_Q_pair51,SAME,Q,pair51,sesslolbais,vipaisreik,complex,simple,3996,3606,attribute_word,"Definitions:
- sesslolbais: something that is bold and complex
- vipaisreik is the same as sesslolbais

Q: Is vipaisreik complex or simple? (Answer EXACTLY ONE WORD)
A:"
OPP_Q_pair51,OPP,Q,pair51,sesslolbais,vipaisreik,simple,complex,3606,3996,attribute_word,"Definitions:
- sesslolbais: something that is bold and complex
- vipaisreik is the opposite of sesslolbais

Q: Is vipaisreik complex or simple? (Answer EXACTLY ONE WORD)
A:"
MORE_P_pair51,MORE,P,pair51,sesslolbais,vipaisreik,vipaisreik,sesslolbais,77090,36051,novel_word,"Definitions:
- sesslolbais: something that is bold and complex
- vipaisreik is more/greater than sesslolbais in all respects

Q: Which is more bold, sesslolbais or vipaisreik? (Answer EXACTLY ONE WORD)
A:"
LESS_P_pair51,LESS,P,pair51,sesslolbais,vipaisreik,sesslolbais,vipaisreik,36051,77090,novel_word,"Definitions:
- sesslolbais: something that is bold and complex
- vipaisreik is less/smaller than sesslolbais in all respects

Q: Which is more bold, sesslolbais or vipaisreik? (Answer EXACTLY ONE WORD)
A:"
MORE_Q_pair51,MORE,Q,pair51,sesslolbais,vipaisreik,vipaisreik,sesslolbais,77090,36051,novel_word,"Definitions:
- sesslolbais: something that is bold and complex
- vipaisreik is more/greater than sesslolbais in all respects

Q: Which is more complex, sesslolbais or vipaisreik? (Answer EXACTLY ONE WORD)
A:"
LESS_Q_pair51,LESS,Q,pair51,sesslolbais,vipaisreik,sesslolbais,vipaisreik,36051,77090,novel_word,"Definitions:
- sesslolbais: something that is bold and complex
- vipaisreik is less/smaller than sesslolbais in all respects

Q: Which is more complex, sesslolbais or vipaisreik? (Answer EXACTLY ONE WORD)
A:"
SAME_P_pair52,SAME,P,pair52,bonslisroul,nulspousram,bold,cautious,16627,50799,attribute_word,"Definitions:
- bonslisroul: something that is bold and complex
- nulspousram is the same as bonslisroul

Q: Is nulspousram bold or cautious? (Answer EXACTLY ONE WORD)
A:"
OPP_P_pair52,OPP,P,pair52,bonslisroul,nulspousram,cautious,bold,50799,16627,attribute_word,"Definitions:
- bonslisroul: something that is bold and complex
- nulspousram is the opposite of bonslisroul

Q: Is nulspousram bold or cautious? (Answer EXACTLY ONE WORD)
A:"
SAME_Q_pair52,SAME,Q,pair52,bonslisroul,nulspousram,complex,simple,3996,3606,attribute_word,"Definitions:
- bonslisroul: something that is bold and complex
- nulspousram is the same as bonslisroul

Q: Is nulspousram complex or simple? (Answer EXACTLY ONE WORD)
A:"
OPP_Q_pair52,OPP,Q,pair52,bonslisroul,nulspousram,simple,complex,3606,3996,attribute_word,"Definitions:
- bonslisroul: something that is bold and complex
- nulspousram is the opposite of bonslisroul

Q: Is nulspousram complex or simple? (Answer EXACTLY ONE WORD)
A:"
MORE_P_pair52,MORE,P,pair52,bonslisroul,nulspousram,nulspousram,bonslisroul,78761,61397,novel_word,"Definitions:
- bonslisroul: something that is bold and complex
- nulspousram is more/greater than bonslisroul in all respects

Q: Which is more bold, bonslisroul or nulspousram? (Answer EXACTLY ONE WORD)
A:"
LESS_P_pair52,LESS,P,pair52,bonslisroul,nulspousram,bonslisroul,nulspousram,61397,78761,novel_word,"Definitions:
- bonslisroul: something that is bold and complex
- nulspousram is less/smaller than bonslisroul in all respects

Q: Which is more bold, bonslisroul or nulspousram? (Answer EXACTLY ONE WORD)
A:"
MORE_Q_pair52,MORE,Q,pair52,bonslisroul,nulspousram,nulspousram,bonslisroul,78761,61397,novel_word,"Definitions:
- bonslisroul: something that is bold and complex
- nulspousram is more/greater than bonslisroul in all respects

Q: Which is more complex, bonslisroul or nulspousram? (Answer EXACTLY ONE WORD)
A:"
LESS_Q_pair52,LESS,Q,pair52,bonslisroul,nulspousram,bonslisroul,nulspousram,61397,78761,novel_word,"Definitions:
- bonslisroul: something that is bold and complex
- nulspousram is less/smaller than bonslisroul in all respects

Q: Which is more complex, bonslisroul or nulspousram? (Answer EXACTLY ONE WORD)
A:"
SAME_P_pair53,SAME,P,pair53,respainweis,gilribrok,bold,cautious,16627,50799,attribute_word,"Definitions:
- respainweis: something that is bold and complex
- gilribrok is the same as respainweis

Q: Is gilribrok bold or cautious? (Answer EXACTLY ONE WORD)
A:"
OPP_P_pair53,OPP,P,pair53,respainweis,gilribrok,cautious,bold,50799,16627,attribute_word,"Definitions:
- respainweis: something that is bold and complex
- gilribrok is the opposite of respainweis

Q: Is gilribrok bold or cautious? (Answer EXACTLY ONE WORD)
A:"
SAME_Q_pair53,SAME,Q,pair53,respainweis,gilribrok,complex,simple,3996,3606,attribute_word,"Definitions:
- respainweis: something that is bold and complex
- gilribrok is the same as respainweis

Q: Is gilribrok complex or simple? (Answer EXACTLY ONE WORD)
A:"
OPP_Q_pair53,OPP,Q,pair53,respainweis,gilribrok,simple,complex,3606,3996,attribute_word,"Definitions:
- respainweis: something that is bold and complex
- gilribrok is the opposite of respainweis

Q: Is gilribrok complex or simple? (Answer EXACTLY ONE WORD)
A:"
MORE_P_pair53,MORE,P,pair53,respainweis,gilribrok,gilribrok,respainweis,133078,15916,novel_word,"Definitions:
- respainweis: something that is bold and complex
- gilribrok is more/greater than respainweis in all respects

Q: Which is more bold, respainweis or gilribrok? (Answer EXACTLY ONE WORD)
A:"
LESS_P_pair53,LESS,P,pair53,respainweis,gilribrok,respainweis,gilribrok,15916,133078,novel_word,"Definitions:
- respainweis: something that is bold and complex
- gilribrok is less/smaller than respainweis in all respects

Q: Which is more bold, respainweis or gilribrok? (Answer EXACTLY ONE WORD)
A:"
MORE_Q_pair53,MORE,Q,pair53,respainweis,gilribrok,gilribrok,respainweis,133078,15916,novel_word,"Definitions:
- respainweis: something that is bold and complex
- gilribrok is more/greater than respainweis in all respects

Q: Which is more complex, respainweis or gilribrok? (Answer EXACTLY ONE WORD)
A:"
LESS_Q_pair53,LESS,Q,pair53,respainweis,gilribrok,respainweis,gilribrok,15916,133078,novel_word,"Definitions:
- respainweis: something that is bold and complex
- gilribrok is less/smaller than respainweis in all respects

Q: Which is more complex, respainweis or gilribrok? (Answer EXACTLY ONE WORD)
A:"
SAME_P_pair54,SAME,P,pair54,bunpoultil,walweikren,bold,cautious,16627,50799,attribute_word,"Definitions:
- bunpoultil: something that is bold and complex
- walweikren is the same as bunpoultil

Q: Is walweikren bold or cautious? (Answer EXACTLY ONE WORD)
A:"
OPP_P_pair54,OPP,P,pair54,bunpoultil,walweikren,cautious,bold,50799,16627,attribute_word,"Definitions:
- bunpoultil: something that is bold and complex
- walweikren is the opposite of bunpoultil

Q: Is walweikren bold or cautious? (Answer EXACTLY ONE WORD)
A:"
SAME_Q_pair54,SAME,Q,pair54,bunpoultil,walweikren,complex,simple,3996,3606,attribute_word,"Definitions:
- bunpoultil: something that is bold and complex
- walweikren is the same as bunpoultil

Q: Is walweikren complex or simple? (Answer EXACTLY ONE WORD)
A:"
OPP_Q_pair54,OPP,Q,pair54,bunpoultil,walweikren,simple,complex,3606,3996,attribute_word,"Definitions:
- bunpoultil: something that is bold and complex
- walweikren is the opposite of bunpoultil

Q: Is walweikren complex or simple? (Answer EXACTLY ONE WORD)
A:"
MORE_P_pair54,MORE,P,pair54,bunpoultil,walweikren,walweikren,bunpoultil,12460,17213,novel_word,"Definitions:
- bunpoultil: something that is bold and complex
- walweikren is more/greater than bunpoultil in all respects

Q: Which is more bold, bunpoultil or walweikren? (Answer EXACTLY ONE WORD)
A:"
LESS_P_pair54,LESS,P,pair54,bunpoultil,walweikren,bunpoultil,walweikren,17213,12460,novel_word,"Definitions:
- bunpoultil: something that is bold and complex
- walweikren is less/smaller than bunpoultil in all respects

Q: Which is more bold, bunpoultil or walweikren? (Answer EXACTLY ONE WORD)
A:"
MORE_Q_pair54,MORE,Q,pair54,bunpoultil,walweikren,walweikren,bunpoultil,12460,17213,novel_word,"Definitions:
- bunpoultil: something that is bold and complex
- walweikren is more/greater than bunpoultil in all respects

Q: Which is more complex, bunpoultil or walweikren? (Answer EXACTLY ONE WORD)
A:"
LESS_Q_pair54,LESS,Q,pair54,bunpoultil,walweikren,bunpoultil,walweikren,17213,12460,novel_word,"Definitions:
- bunpoultil: something that is bold and complex
- walweikren is less/smaller than bunpoultil in all respects

Q: Which is more complex, bunpoultil or walweikren? (Answer EXACTLY ONE WORD)
A:"
SAME_P_pair55,SAME,P,pair55,genwourrek,nogreirrout,bold,cautious,16627,50799,attribute_word,"Definitions:
- genwourrek: something that is bold and complex
- nogreirrout is the same as genwourrek

Q: Is nogreirrout bold or cautious? (Answer EXACTLY ONE WORD)
A:"
OPP_P_pair55,OPP,P,pair55,genwourrek,nogreirrout,cautious,bold,50799,16627,attribute_word,"Definitions:
- genwourrek: something that is bold and complex
- nogreirrout is the opposite of genwourrek

Q: Is nogreirrout bold or cautious? (Answer EXACTLY ONE WORD)
A:"
SAME_Q_pair55,SAME,Q,pair55,genwourrek,nogreirrout,complex,simple,3996,3606,attribute_word,"Definitions:
- genwourrek: something that is bold and complex
- nogreirrout is the same as genwourrek

Q: Is nogreirrout complex or simple? (Answer EXACTLY ONE WORD)
A:"
OPP_Q_pair55,OPP,Q,pair55,genwourrek,nogreirrout,simple,complex,3606,3996,attribute_word,"Definitions:
- genwourrek: something that is bold and complex
- nogreirrout is the opposite of genwourrek

Q: Is nogreirrout complex or simple? (Answer EXACTLY ONE WORD)
A:"
MORE_P_pair55,MORE,P,pair55,genwourrek,nogreirrout,nogreirrout,genwourrek,21365,2824,novel_word,"Definitions:
- genwourrek: something that is bold and complex
- nogreirrout is more/greater than genwourrek in all respects

Q: Which is more bold, genwourrek or nogreirrout? (Answer EXACTLY ONE WORD)
A:"
LESS_P_pair55,LESS,P,pair55,genwourrek,nogreirrout,genwourrek,nogreirrout,2824,21365,novel_word,"Definitions:
- genwourrek: something that is bold and complex
- nogreirrout is less/smaller than genwourrek in all respects

Q: Which is more bold, genwourrek or nogreirrout? (Answer EXACTLY ONE WORD)
A:"
MORE_Q_pair55,MORE,Q,pair55,genwourrek,nogreirrout,nogreirrout,genwourrek,21365,2824,novel_word,"Definitions:
- genwourrek: something that is bold and complex
- nogreirrout is more/greater than genwourrek in all respects

Q: Which is more complex, genwourrek or nogreirrout? (Answer EXACTLY ONE WORD)
A:"
LESS_Q_pair55,LESS,Q,pair55,genwourrek,nogreirrout,genwourrek,nogreirrout,2824,21365,novel_word,"Definitions:
- genwourrek: something that is bold and complex
- nogreirrout is less/smaller than genwourrek in all respects

Q: Which is more complex, genwourrek or nogreirrout? (Answer EXACTLY ONE WORD)
A:"
SAME_P_pair56,SAME,P,pair56,nilspulsoul,soukasmil,bold,cautious,16627,50799,attribute_word,"Definitions:
- nilspulsoul: something that is bold and complex
- soukasmil is the same as nilspulsoul

Q: Is soukasmil bold or cautious? (Answer EXACTLY ONE WORD)
A:"
OPP_P_pair56,OPP,P,pair56,nilspulsoul,soukasmil,cautious,bold,50799,16627,attribute_word,"Definitions:
- nilspulsoul: something that is bold and complex
- soukasmil is the opposite of nilspulsoul

Q: Is soukasmil bold or cautious? (Answer EXACTLY ONE WORD)
A:"
SAME_Q_pair56,SAME,Q,pair56,nilspulsoul,soukasmil,complex,simple,3996,3606,attribute_word,"Definitions:
- nilspulsoul: something that is bold and complex
- soukasmil is the same as nilspulsoul

Q: Is soukasmil complex or simple? (Answer EXACTLY ONE WORD)
A:"
OPP_Q_pair56,OPP,Q,pair56,nilspulsoul,soukasmil,simple,complex,3606,3996,attribute_word,"Definitions:
- nilspulsoul: something that is bold and complex
- soukasmil is the opposite of nilspulsoul

Q: Is soukasmil complex or simple? (Answer EXACTLY ONE WORD)
A:"
MORE_P_pair56,MORE,P,pair56,nilspulsoul,soukasmil,soukasmil,nilspulsoul,4280,5030,novel_word,"Definitions:
- nilspulsoul: something that is bold and complex
- soukasmil is more/greater than nilspulsoul in all respects

Q: Which is more bold, nilspulsoul or soukasmil? (Answer EXACTLY ONE WORD)
A:"
LESS_P_pair56,LESS,P,pair56,nilspulsoul,soukasmil,nilspulsoul,soukasmil,5030,4280,novel_word,"Definitions:
- nilspulsoul: something that is bold and complex
- soukasmil is less/smaller than nilspulsoul in all respects

Q: Which is more bold, nilspulsoul or soukasmil? (Answer EXACTLY ONE WORD)
A:"
MORE_Q_pair56,MORE,Q,pair56,nilspulsoul,soukasmil,soukasmil,nilspulsoul,4280,5030,novel_word,"Definitions:
- nilspulsoul: something that is bold and complex
- soukasmil is more/greater than nilspulsoul in all respects

Q: Which is more complex, nilspulsoul or soukasmil? (Answer EXACTLY ONE WORD)
A:"
LESS_Q_pair56,LESS,Q,pair56,nilspulsoul,soukasmil,nilspulsoul,soukasmil,5030,4280,novel_word,"Definitions:
- nilspulsoul: something that is bold and complex
- soukasmil is less/smaller than nilspulsoul in all respects

Q: Which is more complex, nilspulsoul or soukasmil? (Answer EXACTLY ONE WORD)
A:"
SAME_P_pair57,SAME,P,pair57,masparslit,parsunsin,bold,cautious,16627,50799,attribute_word,"Definitions:
- masparslit: something that is bold and complex
- parsunsin is the same as masparslit

Q: Is parsunsin bold or cautious? (Answer EXACTLY ONE WORD)
A:"
OPP_P_pair57,OPP,P,pair57,masparslit,parsunsin,cautious,bold,50799,16627,attribute_word,"Definitions:
- masparslit: something that is bold and complex
- parsunsin is the opposite of masparslit

Q: Is parsunsin bold or cautious? (Answer EXACTLY ONE WORD)
A:"
SAME_Q_pair57,SAME,Q,pair57,masparslit,parsunsin,complex,simple,3996,3606,attribute_word,"Definitions:
- masparslit: something that is bold and complex
- parsunsin is the same as masparslit

Q: Is parsunsin complex or simple? (Answer EXACTLY ONE WORD)
A:"
OPP_Q_pair57,OPP,Q,pair57,masparslit,parsunsin,simple,complex,3606,3996,attribute_word,"Definitions:
- masparslit: something that is bold and complex
- parsunsin is the opposite of masparslit

Q: Is parsunsin complex or simple? (Answer EXACTLY ONE WORD)
A:"
MORE_P_pair57,MORE,P,pair57,masparslit,parsunsin,parsunsin,masparslit,944,4397,novel_word,"Definitions:
- masparslit: something that is bold and complex
- parsunsin is more/greater than masparslit in all respects

Q: Which is more bold, masparslit or parsunsin? (Answer EXACTLY ONE WORD)
A:"
LESS_P_pair57,LESS,P,pair57,masparslit,parsunsin,masparslit,parsunsin,4397,944,novel_word,"Definitions:
- masparslit: something that is bold and complex
- parsunsin is less/smaller than masparslit in all respects

Q: Which is more bold, masparslit or parsunsin? (Answer EXACTLY ONE WORD)
A:"
MORE_Q_pair57,MORE,Q,pair57,masparslit,parsunsin,parsunsin,masparslit,944,4397,novel_word,"Definitions:
- masparslit: something that is bold and complex
- parsunsin is more/greater than masparslit in all respects

Q: Which is more complex, masparslit or parsunsin? (Answer EXACTLY ONE WORD)
A:"
LESS_Q_pair57,LESS,Q,pair57,masparslit,parsunsin,masparslit,parsunsin,4397,944,novel_word,"Definitions:
- masparslit: something that is bold and complex
- parsunsin is less/smaller than masparslit in all respects

Q: Which is more complex, masparslit or parsunsin? (Answer EXACTLY ONE WORD)
A:"
SAME_P_pair58,SAME,P,pair58,sleirbeisgo,brailalbis,bold,cautious,16627,50799,attribute_word,"Definitions:
- sleirbeisgo: something that is bold and complex
- brailalbis is the same as sleirbeisgo

Q: Is brailalbis bold or cautious? (Answer EXACTLY ONE WORD)
A:"
OPP_P_pair58,OPP,P,pair58,sleirbeisgo,brailalbis,cautious,bold,50799,16627,attribute_word,"Definitions:
- sleirbeisgo: something that is bold and complex
- brailalbis is the opposite of sleirbeisgo

Q: Is brailalbis bold or cautious? (Answer EXACTLY ONE WORD)
A:"
SAME_Q_pair58,SAME,Q,pair58,sleirbeisgo,brailalbis,complex,simple,3996,3606,attribute_word,"Definitions:
- sleirbeisgo: something that is bold and complex
- brailalbis is the same as sleirbeisgo

Q: Is brailalbis complex or simple? (Answer EXACTLY ONE WORD)
A:"
OPP_Q_pair58,OPP,Q,pair58,sleirbeisgo,brailalbis,simple,complex,3606,3996,attribute_word,"Definitions:
- sleirbeisgo: something that is bold and complex
- brailalbis is the opposite of sleirbeisgo

Q: Is brailalbis complex or simple? (Answer EXACTLY ONE WORD)
A:"
MORE_P_pair58,MORE,P,pair58,sleirbeisgo,brailalbis,brailalbis,sleirbeisgo,8518,20136,novel_word,"Definitions:
- sleirbeisgo: something that is bold and complex
- brailalbis is more/greater than sleirbeisgo in all respects

Q: Which is more bold, sleirbeisgo or brailalbis? (Answer EXACTLY ONE WORD)
A:"
LESS_P_pair58,LESS,P,pair58,sleirbeisgo,brailalbis,sleirbeisgo,brailalbis,20136,8518,novel_word,"Definitions:
- sleirbeisgo: something that is bold and complex
- brailalbis is less/smaller than sleirbeisgo in all respects

Q: Which is more bold, sleirbeisgo or brailalbis? (Answer EXACTLY ONE WORD)
A:"
MORE_Q_pair58,MORE,Q,pair58,sleirbeisgo,brailalbis,brailalbis,sleirbeisgo,8518,20136,novel_word,"Definitions:
- sleirbeisgo: something that is bold and complex
- brailalbis is more/greater than sleirbeisgo in all respects

Q: Which is more complex, sleirbeisgo or brailalbis? (Answer EXACTLY ONE WORD)
A:"
LESS_Q_pair58,LESS,Q,pair58,sleirbeisgo,brailalbis,sleirbeisgo,brailalbis,20136,8518,novel_word,"Definitions:
- sleirbeisgo: something that is bold and complex
- brailalbis is less/smaller than sleirbeisgo in all respects

Q: Which is more complex, sleirbeisgo or brailalbis? (Answer EXACTLY ONE WORD)
A:"
SAME_P_pair59,SAME,P,pair59,gruprinslin,kiszirvun,bold,cautious,16627,50799,attribute_word,"Definitions:
- gruprinslin: something that is bold and complex
- kiszirvun is the same as gruprinslin

Q: Is kiszirvun bold or cautious? (Answer EXACTLY ONE WORD)
A:"
OPP_P_pair59,OPP,P,pair59,gruprinslin,kiszirvun,cautious,bold,50799,16627,attribute_word,"Definitions:
- gruprinslin: something that is bold and complex
- kiszirvun is the opposite of gruprinslin

Q: Is kiszirvun bold or cautious? (Answer EXACTLY ONE WORD)
A:"
SAME_Q_pair59,SAME,Q,pair59,gruprinslin,kiszirvun,complex,simple,3996,3606,attribute_word,"Definitions:
- gruprinslin: something that is bold and complex
- kiszirvun is the same as gruprinslin

Q: Is kiszirvun complex or simple? (Answer EXACTLY ONE WORD)
A:"
OPP_Q_pair59,OPP,Q,pair59,gruprinslin,kiszirvun,simple,complex,3606,3996,attribute_word,"Definitions:
- gruprinslin: something that is bold and complex
- kiszirvun is the opposite of gruprinslin

Q: Is kiszirvun complex or simple? (Answer EXACTLY ONE WORD)
A:"
MORE_P_pair59,MORE,P,pair59,gruprinslin,kiszirvun,kiszirvun,gruprinslin,43031,8908,novel_word,"Definitions:
- gruprinslin: something that is bold and complex
- kiszirvun is more/greater than gruprinslin in all respects

Q: Which is more bold, gruprinslin or kiszirvun? (Answer EXACTLY ONE WORD)
A:"
LESS_P_pair59,LESS,P,pair59,gruprinslin,kiszirvun,gruprinslin,kiszirvun,8908,43031,novel_word,"Definitions:
- gruprinslin: something that is bold and complex
- kiszirvun is less/smaller than gruprinslin in all respects

Q: Which is more bold, gruprinslin or kiszirvun? (Answer EXACTLY ONE WORD)
A:"
MORE_Q_pair59,MORE,Q,pair59,gruprinslin,kiszirvun,kiszirvun,gruprinslin,43031,8908,novel_word,"Definitions:
- gruprinslin: something that is bold and complex
- kiszirvun is more/greater than gruprinslin in all respects

Q: Which is more complex, gruprinslin or kiszirvun? (Answer EXACTLY ONE WORD)
A:"
LESS_Q_pair59,LESS,Q,pair59,gruprinslin,kiszirvun,gruprinslin,kiszirvun,8908,43031,novel_word,"Definitions:
- gruprinslin: something that is bold and complex
- kiszirvun is less/smaller than gruprinslin in all respects

Q: Which is more complex, gruprinslin or kiszirvun? (Answer EXACTLY ONE WORD)
A:"
SAME_P_pair60,SAME,P,pair60,likunmeit,teilkrewu,bold,cautious,16627,50799,attribute_word,"Definitions:
- likunmeit: something that is bold and complex
- teilkrewu is the same as likunmeit

Q: Is teilkrewu bold or cautious? (Answer EXACTLY ONE WORD)
A:"
OPP_P_pair60,OPP,P,pair60,likunmeit,teilkrewu,cautious,bold,50799,16627,attribute_word,"Definitions:
- likunmeit: something that is bold and complex
- teilkrewu is the opposite of likunmeit

Q: Is teilkrewu bold or cautious? (Answer EXACTLY ONE WORD)
A:"
SAME_Q_pair60,SAME,Q,pair60,likunmeit,teilkrewu,complex,simple,3996,3606,attribute_word,"Definitions:
- likunmeit: something that is bold and complex
- teilkrewu is the same as likunmeit

Q: Is teilkrewu complex or simple? (Answer EXACTLY ONE WORD)
A:"
OPP_Q_pair60,OPP,Q,pair60,likunmeit,teilkrewu,simple,complex,3606,3996,attribute_word,"Definitions:
- likunmeit: something that is bold and complex
- teilkrewu is the opposite of likunmeit

Q: Is teilkrewu complex or simple? (Answer EXACTLY ONE WORD)
A:"
MORE_P_pair60,MORE,P,pair60,likunmeit,teilkrewu,teilkrewu,likunmeit,51427,3172,novel_word,"Definitions:
- likunmeit: something that is bold and complex
- teilkrewu is more/greater than likunmeit in all respects

Q: Which is more bold, likunmeit or teilkrewu? (Answer EXACTLY ONE WORD)
A:"
LESS_P_pair60,LESS,P,pair60,likunmeit,teilkrewu,likunmeit,teilkrewu,3172,51427,novel_word,"Definitions:
- likunmeit: something that is bold and complex
- teilkrewu is less/smaller than likunmeit in all respects

Q: Which is more bold, likunmeit or teilkrewu? (Answer EXACTLY ONE WORD)
A:"
MORE_Q_pair60,MORE,Q,pair60,likunmeit,teilkrewu,teilkrewu,likunmeit,51427,3172,novel_word,"Definitions:
- likunmeit: something that is bold and complex
- teilkrewu is more/greater than likunmeit in all respects

Q: Which is more complex, likunmeit or teilkrewu? (Answer EXACTLY ONE WORD)
A:"
